pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,simplifycfg,true,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\instcombine__then__simplifycfg.ll,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\simplifycfg__then__instcombine.ll,
instcombine,gvn,true,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\instcombine__then__gvn.ll,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\gvn__then__instcombine.ll,
instcombine,sccp,true,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\instcombine__then__sccp.ll,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\sccp__then__instcombine.ll,
instcombine,reassociate,true,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\instcombine__then__reassociate.ll,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\reassociate__then__instcombine.ll,
simplifycfg,gvn,true,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\simplifycfg__then__gvn.ll,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\gvn__then__simplifycfg.ll,
simplifycfg,sccp,true,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\simplifycfg__then__sccp.ll,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\sccp__then__simplifycfg.ll,
simplifycfg,reassociate,true,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\simplifycfg__then__reassociate.ll,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\reassociate__then__simplifycfg.ll,
gvn,sccp,false,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\gvn__then__sccp.ll,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\sccp__then__gvn.ll,"in function main:
  in block %9 / %9:
    >   %smax = call i32 @llvm.smax.i32(i32 %10, i32 0)
    >   %14 = mul i32 %13, %smax
    >   %15 = call i32 (ptr, ...) @printf(ptr noundef nonnull dereferenceable(1) @.str, i32 noundef %14) #3
    >   ret i32 0
    <   br label %14"
gvn,reassociate,true,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\gvn__then__reassociate.ll,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\reassociate__then__gvn.ll,
sccp,reassociate,true,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\sccp__then__reassociate.ll,results\paper_full\Shootout_nestedloop\round_002\analysis\Shootout_nestedloop\commutativity\reassociate__then__sccp.ll,
