round,edge_kind,enabler,enabled,prefix,reads_after_prefix,writes_after_prefix,new_writes_after_prefix,changed_writes_after_prefix
1,expansion,instcombine,simplifycfg,instcombine,bb:Initarr:bb6;bb:Quicksort:bb11;inst:Initarr:%16;inst:Initarr:%17;inst:Initarr:bb5:1:br;inst:Initarr:bb6:1:ret;inst:Quicksort:%18;inst:Quicksort:%19;inst:Quicksort:%20;inst:Quicksort:%21;inst:Quicksort:%22;inst:Quicksort:%27;inst:Quicksort:%30;inst:Quicksort:bb10:1:call;inst:Quicksort:bb10:2:br;inst:Quicksort:bb11:1:ret;inst:Quicksort:bb2:1:br;inst:Quicksort:bb3:1:br;inst:Quicksort:bb4:1:br;inst:Quicksort:bb5:1:br;inst:Quicksort:bb6:1:store;inst:Quicksort:bb6:2:store;inst:Quicksort:bb6:3:br;inst:Quicksort:bb7:1:br;inst:Quicksort:bb8:1:call;inst:Quicksort:bb8:2:br;inst:Quicksort:bb9:1:br;loop:Quicksort:bb3;loop:Quicksort:bb7,bb:Initarr:bb6;bb:Quicksort:bb11;inst:Initarr:%15;inst:Initarr:%16;inst:Initarr:%17;inst:Initarr:bb5:1:br;inst:Initarr:bb5:1:ret;inst:Initarr:bb6:1:ret;inst:Quicksort:%17;inst:Quicksort:%18;inst:Quicksort:%19;inst:Quicksort:%20;inst:Quicksort:%21;inst:Quicksort:%22;inst:Quicksort:%26;inst:Quicksort:%27;inst:Quicksort:%29;inst:Quicksort:%30;inst:Quicksort:bb10:1:call;inst:Quicksort:bb10:1:ret;inst:Quicksort:bb10:2:br;inst:Quicksort:bb11:1:ret;inst:Quicksort:bb2:1:br;inst:Quicksort:bb3:1:br;inst:Quicksort:bb4:1:br;inst:Quicksort:bb5:1:br;inst:Quicksort:bb5:1:store;inst:Quicksort:bb5:2:store;inst:Quicksort:bb5:3:br;inst:Quicksort:bb6:1:br;inst:Quicksort:bb6:1:store;inst:Quicksort:bb6:2:store;inst:Quicksort:bb6:3:br;inst:Quicksort:bb7:1:br;inst:Quicksort:bb7:1:call;inst:Quicksort:bb7:2:br;inst:Quicksort:bb8:1:br;inst:Quicksort:bb8:1:call;inst:Quicksort:bb8:2:br;inst:Quicksort:bb9:1:br;inst:Quicksort:bb9:1:call;inst:Quicksort:bb9:2:br;loop:Quicksort:bb2;loop:Quicksort:bb3;loop:Quicksort:bb6;loop:Quicksort:bb7,inst:Initarr:%15;inst:Initarr:%16;inst:Quicksort:%30;inst:Quicksort:bb6:1:store;inst:Quicksort:bb6:2:store;inst:Quicksort:bb6:3:br;loop:Quicksort:bb6;loop:Quicksort:bb7,inst:Initarr:%17;inst:Quicksort:%18;inst:Quicksort:%21;inst:Quicksort:%26;inst:Quicksort:%29;inst:Quicksort:bb4:1:br;inst:Quicksort:bb5:1:br;inst:Quicksort:bb5:1:store;inst:Quicksort:bb5:2:store;inst:Quicksort:bb5:3:br
1,expansion,instcombine,sccp,instcombine,inst:Initarr:%.fr;inst:Initarr:%11;inst:Initarr:%12;inst:Initarr:%16;inst:Initarr:%17;inst:Initarr:%3;inst:Initarr:%4;inst:Initarr:%5;inst:Initarr:%6;inst:Initarr:%7;inst:Initarr:%8,inst:Initarr:%.fr;inst:Initarr:%10;inst:Initarr:%11;inst:Initarr:%12;inst:Initarr:%15;inst:Initarr:%16;inst:Initarr:%17;inst:Initarr:%3;inst:Initarr:%4;inst:Initarr:%5;inst:Initarr:%6;inst:Initarr:%7;inst:Initarr:%8,inst:Initarr:%.fr;inst:Initarr:%15,inst:Initarr:%10;inst:Initarr:%11;inst:Initarr:%12;inst:Initarr:%16;inst:Initarr:%17;inst:Initarr:%3;inst:Initarr:%4;inst:Initarr:%5;inst:Initarr:%6;inst:Initarr:%7;inst:Initarr:%8
1,expansion,instcombine,loop-rotate,instcombine,,inst:Quicksort:%.1.lcssa;inst:Quicksort:%.12.lcssa;inst:Quicksort:%.2.lcssa;inst:Quicksort:%.23.lcssa;inst:Quicksort:%.lcssa;inst:Quicksort:%.lcssa2;inst:Quicksort:%.lcssa3;inst:Quicksort:%.lcssa4;inst:Quicksort:%.lcssa5;inst:Quicksort:%.lcssa6,inst:Quicksort:%.lcssa6,inst:Quicksort:%.lcssa2;inst:Quicksort:%.lcssa3;inst:Quicksort:%.lcssa5
1,expansion,instcombine,licm,instcombine,inst:Quicksort:%18;inst:Quicksort:%19;inst:Quicksort:%20;inst:Quicksort:%21;inst:Quicksort:%22;inst:Quicksort:%27;inst:Quicksort:%30,inst:Quicksort:%.1.lcssa;inst:Quicksort:%.12.lcssa;inst:Quicksort:%.2.lcssa;inst:Quicksort:%.23.lcssa;inst:Quicksort:%.lcssa;inst:Quicksort:%.lcssa2;inst:Quicksort:%.lcssa4;inst:Quicksort:%.lcssa5;inst:Quicksort:%.lcssa7;inst:Quicksort:%.lcssa8;inst:Quicksort:%17;inst:Quicksort:%18;inst:Quicksort:%19;inst:Quicksort:%20;inst:Quicksort:%21;inst:Quicksort:%22;inst:Quicksort:%23;inst:Quicksort:%25;inst:Quicksort:%27;inst:Quicksort:%29;inst:Quicksort:%30;inst:Quicksort:%32,inst:Quicksort:%.lcssa2;inst:Quicksort:%.lcssa5;inst:Quicksort:%.lcssa8;inst:Quicksort:%30,inst:Quicksort:%17;inst:Quicksort:%20;inst:Quicksort:%23;inst:Quicksort:%25;inst:Quicksort:%29;inst:Quicksort:%32
1,expansion,instcombine,indvars,instcombine,inst:Initarr:%.01;inst:Initarr:%11;inst:Initarr:%12;inst:Initarr:%16;inst:Initarr:%17;inst:Initarr:%5;inst:Initarr:%6;inst:Initarr:%7;inst:Initarr:%8;inst:Quicksort:%.1;inst:Quicksort:%.12;inst:Quicksort:%11;inst:Quicksort:%15;inst:Quicksort:%18;inst:Quicksort:%19;inst:Quicksort:%20;inst:Quicksort:%21;inst:Quicksort:%22;inst:Quicksort:%27;inst:Quicksort:%30;inst:main:%3,inst:Initarr:%.01;inst:Initarr:%10;inst:Initarr:%11;inst:Initarr:%12;inst:Initarr:%16;inst:Initarr:%17;inst:Initarr:%5;inst:Initarr:%6;inst:Initarr:%7;inst:Initarr:%8;inst:Initarr:%exitcond;inst:Initarr:%indvars.iv;inst:Initarr:%indvars.iv.next;inst:Quicksort:%.1;inst:Quicksort:%.1.lcssa.wide;inst:Quicksort:%.12;inst:Quicksort:%.12.lcssa.wide;inst:Quicksort:%.2.lcssa;inst:Quicksort:%.23.lcssa;inst:Quicksort:%.lcssa.wide;inst:Quicksort:%.lcssa2;inst:Quicksort:%.lcssa3;inst:Quicksort:%.lcssa4.wide;inst:Quicksort:%.lcssa5;inst:Quicksort:%.lcssa6;inst:Quicksort:%10;inst:Quicksort:%11;inst:Quicksort:%15;inst:Quicksort:%16;inst:Quicksort:%18;inst:Quicksort:%19;inst:Quicksort:%20;inst:Quicksort:%21;inst:Quicksort:%22;inst:Quicksort:%23;inst:Quicksort:%24;inst:Quicksort:%25;inst:Quicksort:%27;inst:Quicksort:%29;inst:Quicksort:%30;inst:Quicksort:%32;inst:Quicksort:%indvars.iv;inst:Quicksort:%indvars.iv.next;inst:Quicksort:%indvars.iv.next9;inst:Quicksort:%indvars.iv8;inst:main:%3;inst:main:%exitcond,inst:Initarr:%11;inst:Initarr:%16;inst:Initarr:%17;inst:Initarr:%5;inst:Initarr:%6;inst:Quicksort:%.1;inst:Quicksort:%.1.lcssa.wide;inst:Quicksort:%.lcssa4.wide;inst:Quicksort:%.lcssa6;inst:Quicksort:%16;inst:Quicksort:%indvars.iv.next9;inst:Quicksort:%indvars.iv8,inst:Initarr:%10;inst:Initarr:%12;inst:Initarr:%7;inst:Initarr:%8;inst:Quicksort:%.lcssa2;inst:Quicksort:%.lcssa3;inst:Quicksort:%.lcssa5;inst:Quicksort:%18;inst:Quicksort:%21;inst:Quicksort:%22;inst:Quicksort:%25;inst:Quicksort:%29;inst:Quicksort:%30;inst:Quicksort:%32
1,expansion,instcombine,loop-unroll,instcombine,,inst:Quicksort:%.1.lcssa;inst:Quicksort:%.12.lcssa;inst:Quicksort:%.2.lcssa;inst:Quicksort:%.23.lcssa;inst:Quicksort:%.lcssa;inst:Quicksort:%.lcssa2;inst:Quicksort:%.lcssa3;inst:Quicksort:%.lcssa4;inst:Quicksort:%.lcssa5;inst:Quicksort:%.lcssa6,inst:Quicksort:%.lcssa6,inst:Quicksort:%.lcssa2;inst:Quicksort:%.lcssa3;inst:Quicksort:%.lcssa5
1,expansion,simplifycfg,instcombine,simplifycfg,inst:Initarr:%10;inst:Initarr:%13;inst:Initarr:%14;inst:Initarr:%17;inst:Initarr:%18;inst:Initarr:%3;inst:Initarr:%4;inst:Initarr:%5;inst:Initarr:%6;inst:Initarr:%7;inst:Initarr:%8;inst:Initarr:%9;inst:Quick:%10;inst:Quick:%12;inst:Quick:%13;inst:Quick:%14;inst:Quick:%15;inst:Quick:%16;inst:Quick:%4;inst:Quick:%6;inst:Quick:%7;inst:Quick:%8;inst:Quick:bb0:1:br;inst:Quick:bb1:1:br;inst:Quick:entry:2:call;inst:Quicksort:%12;inst:Quicksort:%18;inst:Quicksort:%21;inst:Quicksort:%23;inst:Quicksort:%26;inst:Quicksort:%28;inst:Quicksort:%31;inst:Quicksort:%7;inst:Quicksort:bb4:1:store;inst:Quicksort:bb4:2:store;inst:Quicksort:bb4:3:br;inst:Quicksort:bb5:1:br;inst:main:%2;inst:main:%3;loop:Quicksort:bb0,inst:Initarr:%.fr;inst:Initarr:%10;inst:Initarr:%11;inst:Initarr:%12;inst:Initarr:%13;inst:Initarr:%14;inst:Initarr:%15;inst:Initarr:%16;inst:Initarr:%17;inst:Initarr:%18;inst:Initarr:%3;inst:Initarr:%4;inst:Initarr:%5;inst:Initarr:%6;inst:Initarr:%7;inst:Initarr:%8;inst:Initarr:%9;inst:Quick:%.not;inst:Quick:%.not1;inst:Quick:%10;inst:Quick:%11;inst:Quick:%12;inst:Quick:%13;inst:Quick:%14;inst:Quick:%15;inst:Quick:%16;inst:Quick:%4;inst:Quick:%5;inst:Quick:%6;inst:Quick:%7;inst:Quick:%8;inst:Quick:%9;inst:Quick:%puts;inst:Quick:bb0:1:br;inst:Quick:bb1:1:br;inst:Quick:entry:2:call;inst:Quicksort:%.not;inst:Quicksort:%.not1;inst:Quicksort:%12;inst:Quicksort:%18;inst:Quicksort:%21;inst:Quicksort:%23;inst:Quicksort:%26;inst:Quicksort:%28;inst:Quicksort:%29;inst:Quicksort:%31;inst:Quicksort:%7;inst:Quicksort:bb4:1:br;inst:Quicksort:bb4:1:store;inst:Quicksort:bb4:2:store;inst:Quicksort:bb4:3:br;inst:Quicksort:bb5:1:br;inst:Quicksort:bb5:1:store;inst:Quicksort:bb5:2:store;inst:Quicksort:bb5:3:br;inst:main:%2;inst:main:%3;loop:Quicksort:bb0;loop:Quicksort:bb6,inst:Initarr:%15;inst:Quicksort:%18;inst:Quicksort:%21;inst:Quicksort:%23;inst:Quicksort:%26;inst:Quicksort:%28;inst:Quicksort:%31;inst:Quicksort:bb4:1:br;inst:Quicksort:bb4:1:store;inst:Quicksort:bb4:2:store;inst:Quicksort:bb4:3:br;loop:Quicksort:bb6,inst:Initarr:%16;inst:Initarr:%17;inst:Quicksort:%29;inst:Quicksort:bb5:1:br;inst:Quicksort:bb5:1:store;inst:Quicksort:bb5:2:store;inst:Quicksort:bb5:3:br
1,expansion,simplifycfg,sccp,simplifycfg,inst:Initarr:%10;inst:Initarr:%13;inst:Initarr:%14;inst:Initarr:%17;inst:Initarr:%18;inst:Initarr:%3;inst:Initarr:%4;inst:Initarr:%5;inst:Initarr:%6;inst:Initarr:%7;inst:Initarr:%8;inst:Initarr:%9,inst:Initarr:%10;inst:Initarr:%11;inst:Initarr:%12;inst:Initarr:%13;inst:Initarr:%14;inst:Initarr:%15;inst:Initarr:%16;inst:Initarr:%17;inst:Initarr:%18;inst:Initarr:%3;inst:Initarr:%4;inst:Initarr:%5;inst:Initarr:%6;inst:Initarr:%7;inst:Initarr:%8;inst:Initarr:%9,inst:Initarr:%15,inst:Initarr:%16;inst:Initarr:%17
1,activation,simplifycfg,loop-simplify,simplifycfg,,bb:Quicksort:.preheader;inst:Quicksort:.preheader:1:br,bb:Quicksort:.preheader;inst:Quicksort:.preheader:1:br,
1,expansion,simplifycfg,loop-rotate,simplifycfg,,bb:Quicksort:.preheader;inst:Quicksort:%.1.lcssa;inst:Quicksort:%.12.lcssa;inst:Quicksort:%.2.lcssa;inst:Quicksort:%.23.lcssa;inst:Quicksort:%.lcssa;inst:Quicksort:%.lcssa1;inst:Quicksort:%.lcssa2;inst:Quicksort:%.lcssa3;inst:Quicksort:%.lcssa4;inst:Quicksort:%.lcssa5;inst:Quicksort:.preheader:1:br,bb:Quicksort:.preheader;inst:Quicksort:.preheader:1:br,
