pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,loop-unroll,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\instcombine__then__loop-unroll.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-unroll__then__instcombine.ll,"in function Place:
  in block %.lr.ph:
    >   %4 = icmp eq i32 %.pre, 0
    >   br i1 %4, label %.epil.preheader, label %.lr.ph.new
    <   %xtraiter = and i32 %3, 1
    <   %4 = icmp ult i32 %.pre, 1
    <   br i1 %4, label %.epil.preheader, label %.lr.ph.new
  in block %49 / %50:
    <   %.lcssa = phi i32 [ %45, %44 ]
  in block %54 / %55:
    >   %56 = phi i32 [ 0, %54 ], [ %46, %50 ]
    <   %55 = phi i32 [ 0, %53 ], [ %.lcssa, %49 ]

in function Remove:
  in block %.lr.ph:
    >   %4 = icmp eq i32 %.pre, 0
    >   br i1 %4, label %.epil.preheader, label %.lr.ph.new
    <   %xtraiter = and i32 %3, 1
    <   %4 = icmp ult i32 %.pre, 1
    <   br i1 %4, label %.epil.preheader, label %.lr.ph.new

in function Puzzle:
  in block %1 / %1:
    >   %2 = phi i32 [ 0, %0 ], [ %14, %1 ]
    >   %3 = zext nneg i32 %2 to i64
    >   %4 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %3
    >   store i32 1, ptr %4, align 4
    >   %5 = zext nneg i32 %2 to i64
    >   %6 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %5
    >   %7 = getelementptr inbounds nuw i8, ptr %6, i64 4
    >   store i32 1, ptr %7, align 4
    >   %8 = zext nneg i32 %2 to i64
    >   %9 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %8
    >   %10 = getelementptr inbounds nuw i8, ptr %9, i64 8
    >   store i32 1, ptr %10, align 4
    >   %11 = zext nneg i32 %2 to i64
    >   %12 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %11
    >   %13 = getelementptr inbounds nuw i8, ptr %12, i64 12
    >   store i32 1, ptr %13, align 4
    >   %14 = add nuw nsw i32 %2, 4
    >   %15 = icmp samesign ult i32 %2, 508
    >   br i1 %15, label %1, label %16, !llvm.loop !7
    <   %2 = phi i32 [ 0, %0 ], [ %14, %1 ]
    <   %3 = zext nneg i32 %2 to i64
    <   %4 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %3
    <   store i32 1, ptr %4, align 4
    <   %5 = add nuw nsw i32 %2, 1
    <   %6 = zext nneg i32 %5 to i64
    <   %7 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %6
    <   store i32 1, ptr %7, align 4
    <   %8 = add nuw nsw i32 %2, 2
    <   %9 = zext nneg i32 %8 to i64
    <   %10 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %9
    <   store i32 1, ptr %10, align 4
    <   %11 = add nuw nsw i32 %2, 3
    <   %12 = zext nneg i32 %11 to i64
    <   %13 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %12
    <   store i32 1, ptr %13, align 4
    <   %14 = add nuw nsw i32 %2, 4
    <   %15 = icmp samesign ult i32 %11, 511
    <   br i1 %15, label %1, label %16, !llvm.loop !7"
instcombine,reassociate,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\instcombine__then__reassociate.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\reassociate__then__instcombine.ll,"in function Puzzle:
  in block %45 / %45:
    >   %48 = add nuw nsw i32 %47, %44
    >   %49 = zext nneg i32 %48 to i64
    >   %50 = getelementptr inbounds nuw [4 x i8], ptr @p, i64 %49
    >   store i32 1, ptr %50, align 4
    <   %48 = or disjoint i32 %47, %44
    <   %49 = zext nneg i32 %48 to i64
    <   %50 = getelementptr inbounds nuw [4 x i8], ptr @p, i64 %49
    <   store i32 1, ptr %50, align 4
  in block %58 / %58:
    >   %59 = phi i32 [ 0, %55 ], [ %64, %58 ]
    >   %60 = shl nuw nsw i32 %59, 6
    >   %61 = or disjoint i32 %60, %57
    >   %62 = zext nneg i32 %61 to i64
    >   %63 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 2048), i64 %62
    >   store i32 1, ptr %63, align 4
    >   %64 = add nuw nsw i32 %59, 1
    >   %65 = icmp samesign ult i32 %59, 3
    >   br i1 %65, label %58, label %66, !llvm.loop !16
    <   %59 = phi i32 [ 0, %55 ], [ %64, %58 ]
    <   %60 = shl nuw nsw i32 %59, 6
    <   %61 = add nuw nsw i32 %60, %57
    <   %62 = zext nneg i32 %61 to i64
    <   %63 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 2048), i64 %62
    <   store i32 1, ptr %63, align 4
    <   %64 = add nuw nsw i32 %59, 1
    <   %65 = icmp samesign ult i32 %59, 3
    <   br i1 %65, label %58, label %66, !llvm.loop !16
  in block %86 / %86:
    >   %87 = phi i32 [ 0, %83 ], [ %92, %86 ]
    >   %88 = shl nuw nsw i32 %87, 3
    >   %89 = or disjoint i32 %88, %85
    >   %90 = zext nneg i32 %89 to i64
    >   %91 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 6144), i64 %90
    >   store i32 1, ptr %91, align 4
    >   %92 = add nuw nsw i32 %87, 1
    >   %93 = icmp samesign ult i32 %87, 3
    >   br i1 %93, label %86, label %94, !llvm.loop !20
    <   %87 = phi i32 [ 0, %83 ], [ %92, %86 ]
    <   %88 = shl nuw nsw i32 %87, 3
    <   %89 = add nuw nsw i32 %88, %85
    <   %90 = zext nneg i32 %89 to i64
    <   %91 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 6144), i64 %90
    <   store i32 1, ptr %91, align 4
    <   %92 = add nuw nsw i32 %87, 1
    <   %93 = icmp samesign ult i32 %87, 3
    <   br i1 %93, label %86, label %94, !llvm.loop !20
  in block %113 / %113:
    >   %114 = phi i32 [ 0, %110 ], [ %119, %113 ]
    >   %115 = shl nuw nsw i32 %114, 6
    >   %116 = or disjoint i32 %115, %112
    >   %117 = zext nneg i32 %116 to i64
    >   %118 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 10240), i64 %117
    >   store i32 1, ptr %118, align 4
    >   %119 = add nuw nsw i32 %114, 1
    >   %120 = icmp samesign ult i32 %114, 3
    >   br i1 %120, label %113, label %121, !llvm.loop !24
    <   %114 = phi i32 [ 0, %110 ], [ %119, %113 ]
    <   %115 = shl nuw nsw i32 %114, 6
    <   %116 = add nuw nsw i32 %115, %112
    <   %117 = zext nneg i32 %116 to i64
    <   %118 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 10240), i64 %117
    <   store i32 1, ptr %118, align 4
    <   %119 = add nuw nsw i32 %114, 1
    <   %120 = icmp samesign ult i32 %114, 3
    <   br i1 %120, label %113, label %121, !llvm.loop !24
  in block %160 / %160:
    >   %161 = phi i32 [ 0, %157 ], [ %166, %160 ]
    >   %162 = shl nuw nsw i32 %161, 6
    >   %163 = or disjoint i32 %162, %159
    >   %164 = zext nneg i32 %163 to i64
    >   %165 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 20480), i64 %164
    >   store i32 1, ptr %165, align 4
    >   %166 = add nuw nsw i32 %161, 1
    >   %167 = icmp eq i32 %161, 0
    >   br i1 %167, label %160, label %168, !llvm.loop !31
    <   %161 = phi i32 [ 0, %157 ], [ %166, %160 ]
    <   %162 = shl nuw nsw i32 %161, 6
    <   %163 = add nuw nsw i32 %162, %159
    <   %164 = zext nneg i32 %163 to i64
    <   %165 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 20480), i64 %164
    <   store i32 1, ptr %165, align 4
    <   %166 = add nuw nsw i32 %161, 1
    <   %167 = icmp eq i32 %161, 0
    <   br i1 %167, label %160, label %168, !llvm.loop !31
  in block %173 / %173:
    >   %174 = phi i32 [ 0, %170 ], [ %179, %173 ]
    >   %175 = shl nuw nsw i32 %174, 6
    >   %176 = or disjoint i32 %175, %172
    >   %177 = zext nneg i32 %176 to i64
    >   %178 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 22528), i64 %177
    >   store i32 1, ptr %178, align 4
    >   %179 = add nuw nsw i32 %174, 1
    >   %180 = icmp eq i32 %174, 0
    >   br i1 %180, label %173, label %181, !llvm.loop !33
    <   %174 = phi i32 [ 0, %170 ], [ %179, %173 ]
    <   %175 = shl nuw nsw i32 %174, 6
    <   %176 = add nuw nsw i32 %175, %172
    <   %177 = zext nneg i32 %176 to i64
    <   %178 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 22528), i64 %177
    <   store i32 1, ptr %178, align 4
    <   %179 = add nuw nsw i32 %174, 1
    <   %180 = icmp eq i32 %174, 0
    <   br i1 %180, label %173, label %181, !llvm.loop !33
  in block %189 / %189:
    >   %190 = phi i32 [ 0, %186 ], [ %196, %189 ]
    >   %191 = shl nuw nsw i32 %190, 6
    >   %192 = or disjoint i32 %191, %188
    >   %193 = or disjoint i32 %192, %185
    >   %194 = zext nneg i32 %193 to i64
    >   %195 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 24576), i64 %194
    >   store i32 1, ptr %195, align 4
    >   %196 = add nuw nsw i32 %190, 1
    >   %197 = icmp eq i32 %190, 0
    >   br i1 %197, label %189, label %198, !llvm.loop !35
    <   %190 = phi i32 [ 0, %186 ], [ %196, %189 ]
    <   %191 = shl nuw nsw i32 %190, 6
    <   %192 = add nuw nsw i32 %191, %188
    <   %193 = add nuw nsw i32 %192, %185
    <   %194 = zext nneg i32 %193 to i64
    <   %195 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 24576), i64 %194
    <   store i32 1, ptr %195, align 4
    <   %196 = add nuw nsw i32 %190, 1
    <   %197 = icmp eq i32 %190, 0
    <   br i1 %197, label %189, label %198, !llvm.loop !35"
simplifycfg,dce,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__dce.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\dce__then__simplifycfg.ll,
simplifycfg,early-cse,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__early-cse.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\early-cse__then__simplifycfg.ll,
simplifycfg,gvn,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__gvn.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\gvn__then__simplifycfg.ll,
simplifycfg,sccp,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__sccp.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\sccp__then__simplifycfg.ll,
simplifycfg,adce,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__adce.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\adce__then__simplifycfg.ll,
simplifycfg,loop-simplify,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__loop-simplify.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-simplify__then__simplifycfg.ll,"in function Fit:
  in block %.lr.ph.preheader / %.lr.ph:
    >   %3 = phi i32 [ %14, %13 ], [ 0, %2 ]
    >   %4 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %5 = zext nneg i32 %3 to i64
    >   %6 = getelementptr inbounds nuw [4 x i8], ptr %4, i64 %5
    >   %7 = load i32, ptr %6, align 4
    >   %.not2 = icmp eq i32 %7, 0
    >   br i1 %.not2, label %13, label %8
    <   br label %.lr.ph
  in block %._crit_edge:
    >   %15 = phi i32 [ 0, %8 ], [ 1, %13 ], [ 1, %2 ]
    >   ret i32 %15
    <   %15 = phi i32 [ 1, %2 ], [ %.ph, %._crit_edge.loopexit ]
    <   ret i32 %15

in function Place:
  in block %.lr.ph.preheader / %.lr.ph:
    >   %3 = phi i32 [ %13, %12 ], [ 0, %2 ]
    >   %4 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %5 = zext nneg i32 %3 to i64
    >   %6 = getelementptr inbounds nuw [4 x i8], ptr %4, i64 %5
    >   %7 = load i32, ptr %6, align 4
    >   %.not3 = icmp eq i32 %7, 0
    >   br i1 %.not3, label %12, label %8
    <   br label %.lr.ph
  in block %.lr.ph6.preheader / %.lr.ph6:
    >   %21 = phi i32 [ %26, %25 ], [ %1, %._crit_edge ]
    >   %22 = sext i32 %21 to i64
    >   %23 = getelementptr inbounds [4 x i8], ptr @puzzl, i64 %22
    >   %24 = load i32, ptr %23, align 4
    >   %.not2 = icmp eq i32 %24, 0
    >   br i1 %.not2, label %._crit_edge7, label %25
    <   br label %.lr.ph6
  in block %._crit_edge7:
    >   %28 = phi i32 [ %21, %.lr.ph6 ], [ 0, %25 ], [ 0, %._crit_edge ]
    >   ret i32 %28
    <   %28 = phi i32 [ 0, %._crit_edge ], [ %.ph, %._crit_edge7.loopexit ]
    <   ret i32 %28

in function Remove:
  in block %.lr.ph.preheader / %.lr.ph:
    >   %3 = phi i32 [ %13, %12 ], [ 0, %2 ]
    >   %4 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %5 = zext nneg i32 %3 to i64
    >   %6 = getelementptr inbounds nuw [4 x i8], ptr %4, i64 %5
    >   %7 = load i32, ptr %6, align 4
    >   %.not2 = icmp eq i32 %7, 0
    >   br i1 %.not2, label %12, label %8
    <   br label %.lr.ph

in function Puzzle:
  in block %.preheader2 / %7:
    >   %8 = phi i32 [ %25, %24 ], [ 1, %1 ]"
simplifycfg,loop-rotate,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__loop-rotate.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-rotate__then__simplifycfg.ll,"in function Fit:
  in block %.lr.ph.preheader / %.lr.ph:
    >   %3 = phi i32 [ %14, %13 ], [ 0, %2 ]
    >   %4 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %5 = zext nneg i32 %3 to i64
    >   %6 = getelementptr inbounds nuw [4 x i8], ptr %4, i64 %5
    >   %7 = load i32, ptr %6, align 4
    >   %.not2 = icmp eq i32 %7, 0
    >   br i1 %.not2, label %13, label %8
    <   br label %.lr.ph
  in block %._crit_edge:
    >   %15 = phi i32 [ 0, %8 ], [ 1, %13 ], [ 1, %2 ]
    >   ret i32 %15
    <   %15 = phi i32 [ 1, %2 ], [ %.ph, %._crit_edge.loopexit ]
    <   ret i32 %15

in function Place:
  in block %.lr.ph.preheader / %.lr.ph:
    >   %3 = phi i32 [ %13, %12 ], [ 0, %2 ]
    >   %4 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %5 = zext nneg i32 %3 to i64
    >   %6 = getelementptr inbounds nuw [4 x i8], ptr %4, i64 %5
    >   %7 = load i32, ptr %6, align 4
    >   %.not3 = icmp eq i32 %7, 0
    >   br i1 %.not3, label %12, label %8
    <   br label %.lr.ph
  in block %.lr.ph6.preheader / %.lr.ph6:
    >   %21 = phi i32 [ %26, %25 ], [ %1, %._crit_edge ]
    >   %22 = sext i32 %21 to i64
    >   %23 = getelementptr inbounds [4 x i8], ptr @puzzl, i64 %22
    >   %24 = load i32, ptr %23, align 4
    >   %.not2 = icmp eq i32 %24, 0
    >   br i1 %.not2, label %._crit_edge7, label %25
    <   br label %.lr.ph6
  in block %._crit_edge7:
    >   %28 = phi i32 [ %21, %.lr.ph6 ], [ 0, %25 ], [ 0, %._crit_edge ]
    >   ret i32 %28
    <   %28 = phi i32 [ 0, %._crit_edge ], [ %.ph, %._crit_edge7.loopexit ]
    <   ret i32 %28

in function Remove:
  in block %.lr.ph.preheader / %.lr.ph:
    >   %3 = phi i32 [ %13, %12 ], [ 0, %2 ]
    >   %4 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %5 = zext nneg i32 %3 to i64
    >   %6 = getelementptr inbounds nuw [4 x i8], ptr %4, i64 %5
    >   %7 = load i32, ptr %6, align 4
    >   %.not2 = icmp eq i32 %7, 0
    >   br i1 %.not2, label %12, label %8
    <   br label %.lr.ph

in function Puzzle:
  in block %.preheader2 / %7:
    >   %8 = phi i32 [ %25, %24 ], [ 1, %1 ]"
simplifycfg,licm,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__licm.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\licm__then__simplifycfg.ll,"in function Fit:
  in block %._crit_edge:
    >   %16 = phi i32 [ 0, %9 ], [ 1, %14 ], [ 1, %2 ]
    >   ret i32 %16
    <   %15 = phi i32 [ 1, %2 ], [ %.ph, %._crit_edge.loopexit ]
    <   ret i32 %15
  in block %.lr.ph / %4:
    >   %5 = phi i32 [ 0, %.lr.ph ], [ %15, %14 ]
    >   %6 = zext nneg i32 %5 to i64
    >   %7 = getelementptr inbounds nuw [4 x i8], ptr %3, i64 %6
    >   %8 = load i32, ptr %7, align 4
    >   %.not2 = icmp eq i32 %8, 0
    >   br i1 %.not2, label %14, label %9
    <   %4 = phi i32 [ %14, %13 ], [ 0, %.lr.ph.preheader ]
    <   %5 = zext nneg i32 %4 to i64
    <   %6 = getelementptr inbounds nuw [4 x i8], ptr %3, i64 %5
    <   %7 = load i32, ptr %6, align 4
    <   %.not2 = icmp eq i32 %7, 0
    <   br i1 %.not2, label %13, label %8

in function Place:
  in block %.lr.ph6.preheader / %.lr.ph6:
    >   %22 = phi i32 [ %27, %26 ], [ %1, %._crit_edge ]
    >   %23 = sext i32 %22 to i64
    >   %24 = getelementptr inbounds [4 x i8], ptr @puzzl, i64 %23
    >   %25 = load i32, ptr %24, align 4
    >   %.not2 = icmp eq i32 %25, 0
    >   br i1 %.not2, label %._crit_edge7, label %26
    <   br label %.lr.ph6
  in block %.lr.ph / %4:
    >   %5 = phi i32 [ 0, %.lr.ph ], [ %14, %13 ]
    >   %6 = zext nneg i32 %5 to i64
    >   %7 = getelementptr inbounds nuw [4 x i8], ptr %3, i64 %6
    >   %8 = load i32, ptr %7, align 4
    >   %.not3 = icmp eq i32 %8, 0
    >   br i1 %.not3, label %13, label %9
    <   %4 = phi i32 [ %13, %12 ], [ 0, %.lr.ph.preheader ]
    <   %5 = zext nneg i32 %4 to i64
    <   %6 = getelementptr inbounds nuw [4 x i8], ptr %3, i64 %5
    <   %7 = load i32, ptr %6, align 4
    <   %.not3 = icmp eq i32 %7, 0
    <   br i1 %.not3, label %12, label %8
  in block %._crit_edge7:
    >   %29 = phi i32 [ %22, %.lr.ph6 ], [ 0, %26 ], [ 0, %._crit_edge ]
    >   ret i32 %29
    <   %28 = phi i32 [ 0, %._crit_edge ], [ %.ph, %._crit_edge7.loopexit ]
    <   ret i32 %28

in function Remove:
  in block %.lr.ph / %4:
    >   %5 = phi i32 [ 0, %.lr.ph ], [ %14, %13 ]
    >   %6 = zext nneg i32 %5 to i64
    >   %7 = getelementptr inbounds nuw [4 x i8], ptr %3, i64 %6
    >   %8 = load i32, ptr %7, align 4
    >   %.not2 = icmp eq i32 %8, 0
    >   br i1 %.not2, label %13, label %9
    <   %4 = phi i32 [ %13, %12 ], [ 0, %.lr.ph.preheader ]
    <   %5 = zext nneg i32 %4 to i64
    <   %6 = getelementptr inbounds nuw [4 x i8], ptr %3, i64 %5
    <   %7 = load i32, ptr %6, align 4
    <   %.not2 = icmp eq i32 %7, 0
    <   br i1 %.not2, label %12, label %8

in function Puzzle:
  in block %.preheader2 / %7:
    >   %8 = phi i32 [ %23, %22 ], [ 1, %1 ]"
simplifycfg,indvars,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__indvars.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\indvars__then__simplifycfg.ll,"in function Fit:
  in block %._crit_edge:
    >   %14 = phi i32 [ 0, %9 ], [ 1, %13 ], [ 1, %2 ]
    >   ret i32 %14
    <   %13 = phi i32 [ 1, %2 ], [ %.ph, %._crit_edge.loopexit ]
    <   ret i32 %13
  in block %.lr.ph / %5:
    >   %indvars.iv = phi i64 [ %indvars.iv.next, %13 ], [ 0, %.lr.ph ]
    <   %indvars.iv = phi i64 [ 0, %.lr.ph.preheader ], [ %indvars.iv.next, %12 ]
        %5 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %7 = getelementptr inbounds nuw [4 x i8], ptr %6, i64 %indvars.iv
    >   %8 = load i32, ptr %7, align 4
    >   %.not2 = icmp eq i32 %8, 0
    >   br i1 %.not2, label %13, label %9
    <   %6 = getelementptr inbounds nuw [4 x i8], ptr %5, i64 %indvars.iv
    <   %7 = load i32, ptr %6, align 4
    <   %.not2 = icmp eq i32 %7, 0
    <   br i1 %.not2, label %12, label %8

in function Place:
  in block %.lr.ph / %5:
    >   %indvars.iv = phi i64 [ %indvars.iv.next, %12 ], [ 0, %.lr.ph ]
    <   %indvars.iv = phi i64 [ 0, %.lr.ph.preheader ], [ %indvars.iv.next, %11 ]
        %5 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %7 = getelementptr inbounds nuw [4 x i8], ptr %6, i64 %indvars.iv
    >   %8 = load i32, ptr %7, align 4
    >   %.not3 = icmp eq i32 %8, 0
    >   br i1 %.not3, label %12, label %9
    <   %6 = getelementptr inbounds nuw [4 x i8], ptr %5, i64 %indvars.iv
    <   %7 = load i32, ptr %6, align 4
    <   %.not3 = icmp eq i32 %7, 0
    <   br i1 %.not3, label %11, label %8
  in block %.lr.ph6 / %21:
    >   %indvars.iv3 = phi i64 [ %indvars.iv.next4, %26 ], [ %20, %.lr.ph6 ]
    >   %22 = getelementptr inbounds [4 x i8], ptr @puzzl, i64 %indvars.iv3
    >   %23 = load i32, ptr %22, align 4
    >   %.not2 = icmp eq i32 %23, 0
    >   br i1 %.not2, label %24, label %26
    <   %indvars.iv2 = phi i64 [ %19, %.lr.ph6.preheader ], [ %indvars.iv.next3, %23 ]
    <   %20 = getelementptr inbounds [4 x i8], ptr @puzzl, i64 %indvars.iv2
    <   %21 = load i32, ptr %20, align 4
    <   %.not2 = icmp eq i32 %21, 0
    <   %22 = trunc nsw i64 %indvars.iv2 to i32
    <   br i1 %.not2, label %._crit_edge7.loopexit, label %23
  in block %._crit_edge7:
    >   %27 = phi i32 [ %25, %24 ], [ 0, %26 ], [ 0, %._crit_edge ]
    >   ret i32 %27
    <   %24 = phi i32 [ 0, %._crit_edge ], [ %.ph, %._crit_edge7.loopexit ]
    <   ret i32 %24

in function Remove:
  in block %.lr.ph / %5:
    >   %indvars.iv = phi i64 [ %indvars.iv.next, %12 ], [ 0, %.lr.ph ]
    <   %indvars.iv = phi i64 [ 0, %.lr.ph.preheader ], [ %indvars.iv.next, %11 ]
        %5 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %7 = getelementptr inbounds nuw [4 x i8], ptr %6, i64 %indvars.iv
    >   %8 = load i32, ptr %7, align 4
    >   %.not2 = icmp eq i32 %8, 0
    >   br i1 %.not2, label %12, label %9
    <   %6 = getelementptr inbounds nuw [4 x i8], ptr %5, i64 %indvars.iv
    <   %7 = load i32, ptr %6, align 4
    <   %.not2 = icmp eq i32 %7, 0
    <   br i1 %.not2, label %11, label %8

in function Puzzle:
  in block %.preheader2 / %3:
    >   %indvars.iv10 = phi i64 [ %indvars.iv.next11, %12 ], [ 1, %1 ]"
