pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,simplifycfg,true,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\instcombine__then__simplifycfg.ll,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\simplifycfg__then__instcombine.ll,
instcombine,early-cse,true,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\instcombine__then__early-cse.ll,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\early-cse__then__instcombine.ll,
instcombine,gvn,true,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\instcombine__then__gvn.ll,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\gvn__then__instcombine.ll,
instcombine,sccp,false,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\instcombine__then__sccp.ll,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\sccp__then__instcombine.ll,"in function main:
  in block %10 / %10:
    >   %.01 = phi i32 [ 0, %0 ], [ %.1, %19 ]
    <   %.01 = phi i32 [ 0, %0 ], [ %.1, %19 ]
  in block %14 / %14:
    >   %18 = xor i32 %.01, 1
    <   %18 = sub nuw nsw i32 1, %.01
  in block %19 / %19:
    >   %.1 = phi i32 [ %18, %14 ], [ %.01, %11 ]
    <   %.1 = phi i32 [ %18, %14 ], [ %.01, %11 ]"
instcombine,loop-simplify,true,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\instcombine__then__loop-simplify.ll,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\loop-simplify__then__instcombine.ll,
instcombine,loop-rotate,false,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\instcombine__then__loop-rotate.ll,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\loop-rotate__then__instcombine.ll,"in function next_data:
  in block %1 / %1:
    >   %.not2 = icmp eq i32 %2, 0
    >   br i1 %.not2, label %.critedge, label %.lr.ph
    <   %3 = icmp ne i32 0, %2
    <   br i1 %3, label %.lr.ph, label %.critedge

in function melt_data:
  in block %2 / %2:
    <   %4 = add nsw i32 %3, -1

in function equal_data:
  in block %.critedge:
    >   %13 = icmp slt i32 %.0, 1
    >   %14 = zext i1 %13 to i32
    >   ret i32 %14
    <   %.0.lcssa = phi i32 [ %.0, %5 ], [ %.0, %4 ]
    <   %13 = icmp slt i32 %.0.lcssa, 1
    <   %14 = zext i1 %13 to i32
    <   ret i32 %14

in function valid_data:
  in block %1 / %1:
    <   %2 = load i32, ptr @nrow, align 4
        %.pre = load i32, ptr @ncol, align 4
    >   %.not1 = icmp eq i32 %.pre, 0
    >   br i1 %.not1, label %10, label %.lr.ph
    <   %.not1 = icmp eq i32 0, %.pre
    <   br i1 %.not1, label %10, label %.lr.ph

in function get_value:
  in block %7 / %7:
    >   %8 = load i32, ptr %.0, align 8
    >   ret i32 %8
    <   %.0.lcssa = phi ptr [ %.0, %2 ]
    <   %8 = load i32, ptr %.0.lcssa, align 8
    <   ret i32 %8

in function show_data:
  in block %1 / %1:
    >   %.not2 = icmp eq i32 %.pre2, 0
    >   br i1 %.not2, label %13, label %.lr.ph
    <   %.not2 = icmp eq i32 0, %.pre2
    <   br i1 %.not2, label %13, label %.lr.ph

in function in_wanted:
  in block %3 / %4:
    >   %.013 = phi ptr [ %.011, %.lr.ph ], [ %.01, %2 ]
    >   %5 = load ptr, ptr %.013, align 8
    <   %.013 = phi ptr [ %.011, %.lr.ph ], [ %.01, %2 ]
    <   %4 = load ptr, ptr %.013, align 8
        %5 = call i32 @equal_data(ptr noundef %4, ptr noundef %0)
        %.not = icmp eq i32 %5, 0
    <   %6 = getelementptr inbounds nuw i8, ptr %.013, i64 8

in function make_data:
  in block %2 / %2:
    >   %.not2 = icmp eq i32 %1, 0
    >   br i1 %.not2, label %.preheader, label %.lr.ph
    <   %.not2 = icmp eq i32 0, %1
    <   br i1 %.not2, label %.preheader, label %.lr.ph

in function make_list:
  in block %3 / %3:
    >   %.not6 = icmp eq i32 %6, 0
    >   br i1 %.not6, label %47, label %.preheader.lr.ph
    <   %.not6 = icmp eq i32 0, %6
    <   br i1 %.not6, label %47, label %.preheader.lr.ph

in function make_wanted:
  in block %1 / %1:
    >   %.not6 = icmp eq i32 %4, 0
    >   br i1 %.not6, label %28, label %.preheader.lr.ph
    <   %.not6 = icmp eq i32 0, %4
    <   br i1 %.not6, label %28, label %.preheader.lr.ph

in function get_good_move:
  in block %15 / %15:
    >   %.0 = phi ptr [ %14, %.critedge ], [ null, %1 ]
    <   %.0 = phi ptr [ %14, %.critedge ], [ null, %1 ]
  in block %..critedge_crit_edge:
    <   %split = phi ptr [ %.013, %5 ]
  in block %..critedge_crit_edge4:
    <   %split5 = phi ptr [ %10, %9 ]
  in block %.critedge:
    >   %.01.lcssa = phi ptr [ %.013, %..critedge_crit_edge ], [ %10, %..critedge_crit_edge4 ], [ %0, %.preheader ]
    >   %13 = load ptr, ptr %.01.lcssa, align 8
    <   %.01.lcssa = phi ptr [ %split, %..critedge_crit_edge ], [ %split5, %..critedge_crit_edge4 ], [ %0, %.preheader ]
    <   %13 = load ptr, ptr %.01.lcssa, align 8

in function get_winning_move:
  in block %5 / %5:
    >   %6 = getelementptr inbounds nuw i8, ptr %.0, i64 16
    >   %7 = load ptr, ptr %6, align 8
    <   %.0.lcssa = phi ptr [ %.0, %2 ]
    <   %6 = getelementptr inbounds nuw i8, ptr %.0.lcssa, i64 16
    <   %7 = load ptr, ptr %6, align 8

in function where:
  in block %12 / %12:
    >   %.0.lcssa = phi ptr [ %8, %._crit_edge ], [ %1, %2 ]
    >   %13 = getelementptr inbounds nuw i8, ptr %.0.lcssa, i64 16
    >   %14 = load ptr, ptr %13, align 8
    >   ret ptr %14
    <   %.0.lcssa = phi ptr [ %split, %._crit_edge ], [ %1, %2 ]
    <   %13 = getelementptr inbounds nuw i8, ptr %.0.lcssa, i64 16
    <   %14 = load ptr, ptr %13, align 8
    <   ret ptr %14
  in block %._crit_edge:
    <   %split = phi ptr [ %8, %6 ]

in function get_real_move:
  in block %13 / %13:
    >   store i32 %8, ptr %2, align 4
    <   %.lcssa = phi i32 [ %8, %5 ]
    <   store i32 %.lcssa, ptr %2, align 4

in function main:
  in block %19 / %20:
    >   %.01.lcssa = phi i32 [ %19, %._crit_edge ], [ 1, %0 ]
    <   %.01.lcssa = phi i32 [ %split, %._crit_edge ], [ 0, %0 ]
        call void @dump_play(ptr noundef %6)
    >   %21 = call i32 (ptr, ...) @printf(ptr noundef nonnull dereferenceable(1) @.str.16, i32 noundef %.01.lcssa) #4
    <   %20 = sub nsw i32 1, %.01.lcssa
    <   %21 = call i32 (ptr, ...) @printf(ptr noundef nonnull dereferenceable(1) @.str.16, i32 noundef %20) #4
  in block %._crit_edge:
    >   %19 = sub nsw i32 1, %.1
    <   %split = phi i32 [ %.1, %18 ]"
instcombine,licm,false,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\instcombine__then__licm.ll,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\licm__then__instcombine.ll,"in function next_data:
  in block %.critedge:
    >   ret i32 %.0
    <   %.0.lcssa = phi i32 [ %.0, %2 ]
    <   ret i32 %.0.lcssa

in function equal_data:
  in block %.critedge:
    >   %13 = icmp slt i32 %.0, 1
    >   %14 = zext i1 %13 to i32
    >   ret i32 %14
    <   %.0.lcssa = phi i32 [ %.0, %5 ], [ %.0, %4 ]
    <   %13 = icmp slt i32 %.0.lcssa, 1
    <   %14 = zext i1 %13 to i32
    <   ret i32 %14

in function valid_data:
  in block %11 / %11:
    >   %12 = zext i1 %.not to i32
    >   ret i32 %12
    <   %.not.lcssa = phi i1 [ %.not, %4 ], [ %.not, %3 ]
    <   %12 = zext i1 %.not.lcssa to i32
    <   ret i32 %12

in function get_value:
  in block %8 / %8:
    >   %9 = load i32, ptr %.0, align 8
    >   ret i32 %9
    <   %.0.lcssa = phi ptr [ %.0, %2 ]
    <   %9 = load i32, ptr %.0.lcssa, align 8
    <   ret i32 %9

in function make_list:
  in block %6 / %6:
    >   %.04 = phi i32 [ 0, %3 ], [ %46, %45 ]
    >   %.0 = phi ptr [ %4, %3 ], [ %.1, %45 ]
    <   %.04 = phi i32 [ 0, %3 ], [ %46, %45 ]
    <   %.0 = phi ptr [ %4, %3 ], [ %.1.lcssa, %45 ]
  in block %45 / %45:
    >   %46 = add nsw i32 %.15, 1
    <   %.15.lcssa = phi i32 [ %.15, %8 ]
    <   %.1.lcssa = phi ptr [ %.1, %8 ]
    <   %46 = add nsw i32 %.15.lcssa, 1

in function make_wanted:
  in block %4 / %4:
    >   %.01 = phi i32 [ 0, %1 ], [ %27, %26 ]
    >   %.0 = phi ptr [ %2, %1 ], [ %.1, %26 ]
    <   %.01 = phi i32 [ 0, %1 ], [ %27, %26 ]
    <   %.0 = phi ptr [ %2, %1 ], [ %.1.lcssa, %26 ]
  in block %26 / %26:
    >   %27 = add nsw i32 %.12, 1
    <   %.12.lcssa = phi i32 [ %.12, %6 ]
    <   %.1.lcssa = phi ptr [ %.1, %6 ]
    <   %27 = add nsw i32 %.12.lcssa, 1

in function get_good_move:
  in block %13 / %13:
    >   %.0 = phi ptr [ %12, %.critedge ], [ null, %1 ]
    <   %.0 = phi ptr [ %12, %.critedge ], [ null, %1 ]
  in block %.critedge:
    >   %11 = load ptr, ptr %.01, align 8
    <   %.01.lcssa = phi ptr [ %.01, %6 ], [ %.01, %3 ]
    <   %11 = load ptr, ptr %.01.lcssa, align 8

in function get_winning_move:
  in block %5 / %5:
    >   %6 = getelementptr inbounds nuw i8, ptr %.0, i64 16
    >   %7 = load ptr, ptr %6, align 8
    <   %.0.lcssa = phi ptr [ %.0, %2 ]
    <   %6 = getelementptr inbounds nuw i8, ptr %.0.lcssa, i64 16
    <   %7 = load ptr, ptr %6, align 8

in function where:
  in block %10 / %10:
    >   %11 = getelementptr inbounds nuw i8, ptr %.0, i64 16
    >   %12 = load ptr, ptr %11, align 8
    >   ret ptr %12
    <   %.0.lcssa = phi ptr [ %.0, %3 ]
    <   %11 = getelementptr inbounds nuw i8, ptr %.0.lcssa, i64 16
    <   %12 = load ptr, ptr %11, align 8
    <   ret ptr %12

in function get_real_move:
  in block %14 / %14:
    >   store i32 %8, ptr %2, align 4
    <   %.lcssa = phi i32 [ %8, %5 ]
    <   store i32 %.lcssa, ptr %2, align 4

in function main:
  in block %20 / %20:
    <   %.01.lcssa = phi i32 [ %.01, %10 ]
        call void @dump_play(ptr noundef %6)
    >   %21 = sub nsw i32 1, %.01
    <   %21 = sub nsw i32 1, %.01.lcssa"
instcombine,indvars,false,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\instcombine__then__indvars.ll,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\indvars__then__instcombine.ll,"in function next_data:
  in block %.critedge:
    >   ret i32 %.0
    <   %.0.lcssa = phi i32 [ %.0, %2 ]
    <   ret i32 %.0.lcssa

in function equal_data:
  in block %5 / %5:
    >   %indvars.iv = phi i64 [ %indvars.iv.next, %7 ], [ %4, %2 ]
    >   %6 = icmp eq i64 %indvars.iv, 0
    >   br i1 %6, label %.critedge, label %7
    <   %indvars.iv = phi i64 [ %indvars.iv.next, %8 ], [ %4, %2 ]
    <   %6 = icmp eq i64 %indvars.iv, 0
    <   %7 = trunc nsw i64 %indvars.iv to i32
    <   br i1 %6, label %.critedge, label %8

in function valid_data:
  in block %4 / %4:
    >   %indvars.iv = phi i64 [ %indvars.iv.next, %9 ], [ 0, %1 ]
    >   %.01 = phi i32 [ %7, %9 ], [ %2, %1 ]
    >   %.not = icmp eq i64 %indvars.iv, %3
    >   br i1 %.not, label %10, label %5
    <   %indvars.iv = phi i64 [ %indvars.iv.next, %9 ], [ 0, %1 ]
    <   %.01 = phi i32 [ %2, %1 ], [ %7, %9 ]
    <   %.not = icmp eq i64 %indvars.iv, %3
    <   br i1 %.not, label %10, label %5

in function get_value:
  in block %8 / %8:
    >   %9 = load i32, ptr %.0, align 8
    >   ret i32 %9
    <   %.0.lcssa = phi ptr [ %.0, %2 ]
    <   %9 = load i32, ptr %.0.lcssa, align 8
    <   ret i32 %9

in function show_data:
  in block %2 / %2:
    >   %indvars.iv = phi i64 [ %indvars.iv.next, %14 ], [ 0, %1 ]
    >   %3 = phi i32 [ %15, %14 ], [ %.pre2, %1 ]
    >   %4 = zext i32 %3 to i64
    >   %.not = icmp eq i64 %indvars.iv, %4
    >   br i1 %.not, label %16, label %5
    <   %indvars.iv = phi i64 [ %indvars.iv.next, %14 ], [ 0, %1 ]
    <   %3 = phi i32 [ %.pre2, %1 ], [ %15, %14 ]
    <   %4 = zext i32 %3 to i64
    <   %.not = icmp eq i64 %indvars.iv, %4
    <   br i1 %.not, label %16, label %5

in function make_list:
  in block %6 / %6:
    >   %.04 = phi i32 [ 0, %3 ], [ %46, %45 ]
    >   %.0 = phi ptr [ %4, %3 ], [ %.1, %45 ]
    <   %.04 = phi i32 [ 0, %3 ], [ %46, %45 ]
    <   %.0 = phi ptr [ %4, %3 ], [ %.1.lcssa, %45 ]
  in block %45 / %45:
    >   %46 = add nsw i32 %.15, 1
    <   %.15.lcssa = phi i32 [ %.15, %8 ]
    <   %.1.lcssa = phi ptr [ %.1, %8 ]
    <   %46 = add nsw i32 %.15.lcssa, 1

in function make_wanted:
  in block %4 / %4:
    >   %.01 = phi i32 [ 0, %1 ], [ %27, %26 ]
    >   %.0 = phi ptr [ %2, %1 ], [ %.1, %26 ]
    <   %.01 = phi i32 [ 0, %1 ], [ %27, %26 ]
    <   %.0 = phi ptr [ %2, %1 ], [ %.1.lcssa, %26 ]
  in block %26 / %26:
    >   %27 = add nsw i32 %.12, 1
    <   %.12.lcssa = phi i32 [ %.12, %6 ]
    <   %.1.lcssa = phi ptr [ %.1, %6 ]
    <   %27 = add nsw i32 %.12.lcssa, 1

in function get_good_move:
  in block %13 / %13:
    >   %.0 = phi ptr [ %12, %.critedge ], [ null, %1 ]
    <   %.0 = phi ptr [ %12, %.critedge ], [ null, %1 ]
  in block %.critedge:
    >   %11 = load ptr, ptr %.01, align 8
    <   %.01.lcssa = phi ptr [ %.01, %6 ], [ %.01, %3 ]
    <   %11 = load ptr, ptr %.01.lcssa, align 8

in function get_winning_move:
  in block %5 / %5:
    >   %6 = getelementptr inbounds nuw i8, ptr %.0, i64 16
    >   %7 = load ptr, ptr %6, align 8
    <   %.0.lcssa = phi ptr [ %.0, %2 ]
    <   %6 = getelementptr inbounds nuw i8, ptr %.0.lcssa, i64 16
    <   %7 = load ptr, ptr %6, align 8

in function where:
  in block %10 / %10:
    >   %11 = getelementptr inbounds nuw i8, ptr %.0, i64 16
    >   %12 = load ptr, ptr %11, align 8
    >   ret ptr %12
    <   %.0.lcssa = phi ptr [ %.0, %3 ]
    <   %11 = getelementptr inbounds nuw i8, ptr %.0.lcssa, i64 16
    <   %12 = load ptr, ptr %11, align 8
    <   ret ptr %12

in function get_real_move:
  in block %13 / %13:
    >   store i32 %8, ptr %2, align 4
    <   %.lcssa = phi i32 [ %8, %5 ]
    <   store i32 %.lcssa, ptr %2, align 4

in function main:
  in block %20 / %20:
    <   %.01.lcssa = phi i32 [ %.01, %10 ]
        call void @dump_play(ptr noundef %6)
    >   %21 = sub nsw i32 1, %.01
    <   %21 = sub nsw i32 1, %.01.lcssa"
instcombine,loop-unroll,false,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\instcombine__then__loop-unroll.ll,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\loop-unroll__then__instcombine.ll,"in function next_data:
  in block %.critedge:
    >   ret i32 %.0
    <   %.0.lcssa = phi i32 [ %.0, %2 ]
    <   ret i32 %.0.lcssa

in function equal_data:
  in block %.critedge:
    >   %13 = icmp slt i32 %.0, 1
    >   %14 = zext i1 %13 to i32
    >   ret i32 %14
    <   %.0.lcssa = phi i32 [ %.0, %5 ], [ %.0, %4 ]
    <   %13 = icmp slt i32 %.0.lcssa, 1
    <   %14 = zext i1 %13 to i32
    <   ret i32 %14

in function valid_data:
  in block %11 / %11:
    >   %12 = zext i1 %.not to i32
    >   ret i32 %12
    <   %.not.lcssa = phi i1 [ %.not, %4 ], [ %.not, %3 ]
    <   %12 = zext i1 %.not.lcssa to i32
    <   ret i32 %12

in function get_value:
  in block %8 / %8:
    >   %9 = load i32, ptr %.0, align 8
    >   ret i32 %9
    <   %.0.lcssa = phi ptr [ %.0, %2 ]
    <   %9 = load i32, ptr %.0.lcssa, align 8
    <   ret i32 %9

in function make_list:
  in block %6 / %6:
    >   %.04 = phi i32 [ 0, %3 ], [ %46, %45 ]
    >   %.0 = phi ptr [ %4, %3 ], [ %.1, %45 ]
    <   %.04 = phi i32 [ 0, %3 ], [ %46, %45 ]
    <   %.0 = phi ptr [ %4, %3 ], [ %.1.lcssa, %45 ]
  in block %45 / %45:
    >   %46 = add nsw i32 %.15, 1
    <   %.15.lcssa = phi i32 [ %.15, %8 ]
    <   %.1.lcssa = phi ptr [ %.1, %8 ]
    <   %46 = add nsw i32 %.15.lcssa, 1

in function make_wanted:
  in block %4 / %4:
    >   %.01 = phi i32 [ 0, %1 ], [ %27, %26 ]
    >   %.0 = phi ptr [ %2, %1 ], [ %.1, %26 ]
    <   %.01 = phi i32 [ 0, %1 ], [ %27, %26 ]
    <   %.0 = phi ptr [ %2, %1 ], [ %.1.lcssa, %26 ]
  in block %26 / %26:
    >   %27 = add nsw i32 %.12, 1
    <   %.12.lcssa = phi i32 [ %.12, %6 ]
    <   %.1.lcssa = phi ptr [ %.1, %6 ]
    <   %27 = add nsw i32 %.12.lcssa, 1

in function get_good_move:
  in block %13 / %13:
    >   %.0 = phi ptr [ %12, %.critedge ], [ null, %1 ]
    <   %.0 = phi ptr [ %12, %.critedge ], [ null, %1 ]
  in block %.critedge:
    >   %11 = load ptr, ptr %.01, align 8
    <   %.01.lcssa = phi ptr [ %.01, %6 ], [ %.01, %3 ]
    <   %11 = load ptr, ptr %.01.lcssa, align 8

in function get_winning_move:
  in block %5 / %5:
    >   %6 = getelementptr inbounds nuw i8, ptr %.0, i64 16
    >   %7 = load ptr, ptr %6, align 8
    <   %.0.lcssa = phi ptr [ %.0, %2 ]
    <   %6 = getelementptr inbounds nuw i8, ptr %.0.lcssa, i64 16
    <   %7 = load ptr, ptr %6, align 8

in function where:
  in block %10 / %10:
    >   %11 = getelementptr inbounds nuw i8, ptr %.0, i64 16
    >   %12 = load ptr, ptr %11, align 8
    >   ret ptr %12
    <   %.0.lcssa = phi ptr [ %.0, %3 ]
    <   %11 = getelementptr inbounds nuw i8, ptr %.0.lcssa, i64 16
    <   %12 = load ptr, ptr %11, align 8
    <   ret ptr %12

in function get_real_move:
  in block %14 / %14:
    >   store i32 %8, ptr %2, align 4
    <   %.lcssa = phi i32 [ %8, %5 ]
    <   store i32 %.lcssa, ptr %2, align 4

in function main:
  in block %20 / %20:
    <   %.01.lcssa = phi i32 [ %.01, %10 ]
        call void @dump_play(ptr noundef %6)
    >   %21 = sub nsw i32 1, %.01
    <   %21 = sub nsw i32 1, %.01.lcssa"
simplifycfg,early-cse,true,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\simplifycfg__then__early-cse.ll,results\paper_full\McGill_chomp\round_003\analysis\McGill_chomp\commutativity\early-cse__then__simplifycfg.ll,
