round,edge_kind,enabler,enabled,prefix,reads_after_prefix,writes_after_prefix,new_writes_after_prefix,changed_writes_after_prefix
1,mutation,instcombine,gvn,instcombine,inst:Bubble:%11;inst:Bubble:%13;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%3;inst:Bubble:%4,inst:Bubble:%.pre;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%13;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%19;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%3;inst:Bubble:%4,,inst:Bubble:%12;inst:Bubble:%13;inst:Bubble:%14
1,activation,instcombine,loop-rotate,instcombine,,inst:Bubble:%indvars.iv.next3.lcssa,inst:Bubble:%indvars.iv.next3.lcssa,
1,mutation,instcombine,indvars,instcombine,inst:Bubble:%11;inst:Bubble:%13,inst:Bubble:%11;inst:Bubble:%13,,inst:Bubble:%11;inst:Bubble:%13
1,expansion,instcombine,loop-unroll,instcombine,inst:Bubble:%11;inst:Bubble:%13;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%3;inst:Bubble:%4;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%exitcond.not;inst:Bubble:.preheader:1:br;inst:Bubble:bb2:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb4:1:store;inst:Bubble:bb4:2:br;inst:Bubble:bb5:1:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:ret;loop:Bubble:.preheader;loop:Bubble:bb3,bb:Bubble:.epil.preheader;bb:Bubble:.epilog-lcssa;bb:Bubble:.preheader.new;bb:Bubble:.unr-lcssa;bb:Bubble:bb10;bb:Bubble:bb11;bb:Bubble:bb8;bb:Bubble:bb9;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%13;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%2;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%29;inst:Bubble:%3;inst:Bubble:%31;inst:Bubble:%32;inst:Bubble:%33;inst:Bubble:%35;inst:Bubble:%36;inst:Bubble:%39;inst:Bubble:%4;inst:Bubble:%40;inst:Bubble:%41;inst:Bubble:%42;inst:Bubble:%43;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:%exitcond.not;inst:Bubble:%indvar;inst:Bubble:%indvar.next;inst:Bubble:%indvars.iv.next.1;inst:Bubble:%indvars.iv.next.epil;inst:Bubble:%indvars.iv.next3.lcssa;inst:Bubble:%indvars.iv1.epil.init;inst:Bubble:%indvars.iv1.unr;inst:Bubble:%lcmp.mod;inst:Bubble:%lcmp.mod1;inst:Bubble:%niter;inst:Bubble:%niter.ncmp.1;inst:Bubble:%niter.next.1;inst:Bubble:%unroll_iter;inst:Bubble:%xtraiter;inst:Bubble:.epil.preheader:1:call;inst:Bubble:.epil.preheader:2:br;inst:Bubble:.epilog-lcssa:1:br;inst:Bubble:.preheader.new:1:br;inst:Bubble:.preheader:1:br;inst:Bubble:.unr-lcssa:1:br;inst:Bubble:bb10:1:br;inst:Bubble:bb11:1:ret;inst:Bubble:bb2:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb3:1:store;inst:Bubble:bb3:2:store;inst:Bubble:bb3:3:br;inst:Bubble:bb4:1:br;inst:Bubble:bb4:1:store;inst:Bubble:bb4:2:br;inst:Bubble:bb5:1:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:ret;inst:Bubble:bb7:1:store;inst:Bubble:bb7:2:store;inst:Bubble:bb7:3:br;inst:Bubble:bb8:1:store;inst:Bubble:bb8:2:br;inst:Bubble:bb9:1:br;loop:Bubble:.preheader;loop:Bubble:.unr-lcssa;loop:Bubble:bb3,inst:Bubble:%13;inst:Bubble:%31;inst:Bubble:%exitcond.not;inst:Bubble:%indvars.iv.next3.lcssa;loop:Bubble:.unr-lcssa;loop:Bubble:bb3,inst:Bubble:%29;inst:Bubble:%niter.ncmp.1
1,activation,early-cse,loop-rotate,early-cse,,inst:Bubble:%.lcssa,inst:Bubble:%.lcssa,
1,expansion,early-cse,loop-unroll,early-cse,inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%3;inst:Bubble:%4;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%exitcond;inst:Bubble:.preheader:1:br;inst:Bubble:bb2:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb4:1:store;inst:Bubble:bb4:2:br;inst:Bubble:bb5:1:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:ret;loop:Bubble:.preheader;loop:Bubble:bb0,bb:Bubble:.epil.preheader;bb:Bubble:.epilog-lcssa;bb:Bubble:.preheader.new;bb:Bubble:.unr-lcssa;bb:Bubble:bb10;bb:Bubble:bb11;bb:Bubble:bb8;bb:Bubble:bb9;inst:Bubble:%.lcssa;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%2;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%29;inst:Bubble:%3;inst:Bubble:%30;inst:Bubble:%32;inst:Bubble:%33;inst:Bubble:%35;inst:Bubble:%36;inst:Bubble:%39;inst:Bubble:%4;inst:Bubble:%40;inst:Bubble:%41;inst:Bubble:%42;inst:Bubble:%43;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:%exitcond;inst:Bubble:%indvar;inst:Bubble:%indvar.next;inst:Bubble:%indvars.iv.next.1;inst:Bubble:%indvars.iv.next.epil;inst:Bubble:%indvars.iv1.epil.init;inst:Bubble:%indvars.iv1.unr;inst:Bubble:%lcmp.mod;inst:Bubble:%lcmp.mod1;inst:Bubble:%niter;inst:Bubble:%niter.ncmp.1;inst:Bubble:%niter.next.1;inst:Bubble:%unroll_iter;inst:Bubble:%xtraiter;inst:Bubble:.epil.preheader:1:call;inst:Bubble:.epil.preheader:2:br;inst:Bubble:.epilog-lcssa:1:br;inst:Bubble:.preheader.new:1:br;inst:Bubble:.preheader:1:br;inst:Bubble:.unr-lcssa:1:br;inst:Bubble:bb10:1:br;inst:Bubble:bb11:1:ret;inst:Bubble:bb2:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb3:1:store;inst:Bubble:bb3:2:store;inst:Bubble:bb3:3:br;inst:Bubble:bb4:1:br;inst:Bubble:bb4:1:store;inst:Bubble:bb4:2:br;inst:Bubble:bb5:1:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:ret;inst:Bubble:bb7:1:store;inst:Bubble:bb7:2:store;inst:Bubble:bb7:3:br;inst:Bubble:bb8:1:store;inst:Bubble:bb8:2:br;inst:Bubble:bb9:1:br;loop:Bubble:.preheader;loop:Bubble:bb0,inst:Bubble:%.lcssa,
1,expansion,gvn,instcombine,gvn,inst:Bubble:%12;inst:Bubble:%13;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%exitcond;inst:bInitarr:%exitcond;inst:main:%exitcond;loop:Bubble:bb0;loop:bInitarr:bb0;loop:main:bb0,inst:Bubble:%12;inst:Bubble:%13;inst:Bubble:%14;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%exitcond;inst:Bubble:%exitcond.not;inst:bInitarr:%exitcond;inst:bInitarr:%exitcond.not;inst:main:%exitcond;inst:main:%exitcond.not;loop:Bubble:bb0;loop:Bubble:bb3;loop:bInitarr:bb0;loop:bInitarr:bb5;loop:main:bb0;loop:main:bb1,inst:Bubble:%14;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8,inst:Bubble:%12;inst:Bubble:%13
1,activation,gvn,loop-rotate,gvn,,inst:Bubble:%.lcssa,inst:Bubble:%.lcssa,
1,expansion,gvn,licm,gvn,inst:Bubble:%12;inst:Bubble:%13,inst:Bubble:%12;inst:Bubble:%13;inst:Bubble:%14;inst:Bubble:%indvars.iv.next3.lcssa,inst:Bubble:%14,inst:Bubble:%12;inst:Bubble:%13
1,expansion,gvn,indvars,gvn,inst:Bubble:%12;inst:Bubble:%13;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%18;inst:Bubble:%19;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:bb4:1:store,inst:Bubble:%12;inst:Bubble:%13;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%19;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:bb4:1:store,inst:Bubble:%19;inst:Bubble:%26,inst:Bubble:%12;inst:Bubble:%13;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25
