round,edge_kind,enabler,enabled,prefix,reads_after_prefix,writes_after_prefix,new_writes_after_prefix,changed_writes_after_prefix
1,expansion,instcombine,loop-simplify,instcombine,inst:main:bb3:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;loop:main:bb2;loop:main:bb3,bb:main:.preheader;bb:main:.preheader1;inst:main:.preheader1:1:br;inst:main:.preheader:1:br;inst:main:bb3:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;loop:main:bb2;loop:main:bb3;loop:main:bb4,inst:main:bb3:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;loop:main:bb2;loop:main:bb3;loop:main:bb4,
1,expansion,instcombine,loop-rotate,instcombine,bb:main:bb6;bb:main:bb7;bb:main:bb8;inst:main:%15;inst:main:%16;inst:main:%18;inst:main:%20;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%28;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%indvars.iv;inst:main:%indvars.iv2;inst:main:bb1:1:br;inst:main:bb2:1:br;inst:main:bb3:1:br;inst:main:bb4:2:br;inst:main:bb6:1:br;inst:main:bb7:1:store;inst:main:bb7:2:br;inst:main:bb8:1:br;loop:main:bb2;loop:main:bb3;loop:main:bb6,bb:main:..preheader1_crit_edge;bb:main:._crit_edge;bb:main:.lr.ph;bb:main:.lr.ph5;bb:main:.preheader;bb:main:.preheader1;bb:main:bb6;bb:main:bb7;bb:main:bb8;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%exitcond.not2;inst:main:%indvars.iv;inst:main:%indvars.iv2;inst:main:%indvars.iv24;inst:main:%indvars.iv3;inst:main:..preheader1_crit_edge:1:br;inst:main:._crit_edge:1:br;inst:main:.lr.ph5:1:br;inst:main:.lr.ph:1:br;inst:main:.preheader1:1:br;inst:main:.preheader:1:br;inst:main:bb1:1:br;inst:main:bb2:1:br;inst:main:bb2:1:store;inst:main:bb2:2:br;inst:main:bb3:1:br;inst:main:bb4:2:br;inst:main:bb6:1:br;inst:main:bb7:1:store;inst:main:bb7:2:br;inst:main:bb8:1:br;loop:main:..preheader1_crit_edge;loop:main:bb2;loop:main:bb3;loop:main:bb4;loop:main:bb5;loop:main:bb6,inst:main:%exitcond.not2;inst:main:bb6:1:br;loop:main:..preheader1_crit_edge;loop:main:bb3;loop:main:bb6,loop:main:bb2;loop:main:bb5
1,expansion,instcombine,licm,instcombine,inst:main:bb3:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;loop:main:bb2;loop:main:bb3,bb:main:.preheader;bb:main:.preheader1;inst:main:.preheader1:1:br;inst:main:.preheader:1:br;inst:main:bb3:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;loop:main:bb2;loop:main:bb3;loop:main:bb4,inst:main:bb3:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;loop:main:bb2;loop:main:bb3;loop:main:bb4,
1,expansion,instcombine,indvars,instcombine,inst:main:bb3:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;loop:main:bb2;loop:main:bb3,bb:main:.preheader;bb:main:.preheader1;inst:main:.preheader1:1:br;inst:main:.preheader:1:br;inst:main:bb3:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;loop:main:bb2;loop:main:bb3;loop:main:bb4,inst:main:bb3:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;loop:main:bb2;loop:main:bb3;loop:main:bb4,
1,expansion,instcombine,loop-unroll,instcombine,inst:main:%18;inst:main:%28;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:bb3:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;inst:main:bb8:1:br;loop:main:bb2;loop:main:bb3,bb:main:.preheader;bb:main:.preheader.1;bb:main:.preheader1;bb:main:bb10;bb:main:bb11;bb:main:bb9;inst:main:%18;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%39;inst:main:%40;inst:main:%41;inst:main:%42;inst:main:%43;inst:main:%indvars.iv.next3.1;inst:main:%indvars.iv2.1;inst:main:.preheader.1:1:br;inst:main:.preheader1:1:br;inst:main:.preheader:1:br;inst:main:bb10:1:store;inst:main:bb10:2:br;inst:main:bb11:1:br;inst:main:bb3:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;inst:main:bb8:1:br;inst:main:bb9:1:br;loop:main:bb2;loop:main:bb3;loop:main:bb4;loop:main:bb9,inst:main:bb3:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;loop:main:bb2;loop:main:bb3,
1,mutation,sccp,loop-rotate,sccp,bb:main:bb6;bb:main:bb7;bb:main:bb8;inst:main:%15;inst:main:%16;inst:main:%18;inst:main:%20;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%28;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%indvars.iv;inst:main:%indvars.iv2;inst:main:bb1:1:br;inst:main:bb2:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb5:1:br;inst:main:bb6:1:call;inst:main:bb6:2:call;inst:main:bb6:3:ret;inst:main:bb7:1:store;inst:main:bb7:2:br;inst:main:bb8:1:br;loop:main:bb2;loop:main:bb4;loop:main:bb5,bb:main:..preheader1_crit_edge;bb:main:._crit_edge;bb:main:.lr.ph;bb:main:.lr.ph5;bb:main:.preheader;bb:main:.preheader1;bb:main:bb6;bb:main:bb7;bb:main:bb8;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%exitcond2;inst:main:%indvars.iv;inst:main:%indvars.iv2;inst:main:%indvars.iv24;inst:main:%indvars.iv3;inst:main:..preheader1_crit_edge:1:br;inst:main:._crit_edge:1:br;inst:main:.lr.ph5:1:br;inst:main:.lr.ph:1:br;inst:main:.preheader1:1:br;inst:main:.preheader:1:br;inst:main:bb1:1:br;inst:main:bb2:1:br;inst:main:bb2:1:store;inst:main:bb2:2:br;inst:main:bb3:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;inst:main:bb5:1:br;inst:main:bb5:1:call;inst:main:bb5:2:call;inst:main:bb5:3:ret;inst:main:bb6:1:call;inst:main:bb6:2:call;inst:main:bb6:3:ret;inst:main:bb7:1:store;inst:main:bb7:2:br;inst:main:bb8:1:br;loop:main:.preheader;loop:main:bb2;loop:main:bb4;loop:main:bb5,,inst:main:%19;inst:main:%21
1,mutation,sccp,loop-unroll,sccp,inst:main:%18;inst:main:%28;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:bb5:1:br;inst:main:bb6:1:call;inst:main:bb6:2:call;inst:main:bb6:3:ret;inst:main:bb8:1:br;loop:main:bb4;loop:main:bb5,bb:main:.preheader;bb:main:.preheader.1;bb:main:.preheader1;bb:main:bb10;bb:main:bb11;bb:main:bb9;inst:main:%18;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%39;inst:main:%40;inst:main:%41;inst:main:%42;inst:main:%43;inst:main:%indvars.iv.next3.1;inst:main:%indvars.iv2.1;inst:main:.preheader.1:1:br;inst:main:.preheader1:1:br;inst:main:.preheader:1:br;inst:main:bb10:1:store;inst:main:bb10:2:br;inst:main:bb11:1:br;inst:main:bb5:1:br;inst:main:bb5:1:call;inst:main:bb5:2:call;inst:main:bb5:3:ret;inst:main:bb6:1:br;inst:main:bb6:1:call;inst:main:bb6:2:call;inst:main:bb6:3:ret;inst:main:bb8:1:br;inst:main:bb9:1:br;loop:main:bb4;loop:main:bb5;loop:main:bb6;loop:main:bb9,,inst:main:%33;inst:main:%35
1,activation,loop-simplify,simplifycfg,loop-simplify,bb:main:bb7;bb:main:bb8;inst:main:%18;inst:main:%20;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%28;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:.preheader1:1:br;inst:main:.preheader:1:br;inst:main:bb4:1:br;inst:main:bb5:1:call;inst:main:bb5:2:call;inst:main:bb5:3:ret;inst:main:bb6:1:br;inst:main:bb7:1:store;inst:main:bb7:2:br;inst:main:bb8:1:br;loop:main:bb4;loop:main:bb6,bb:main:bb7;bb:main:bb8;inst:main:%17;inst:main:%18;inst:main:%20;inst:main:%21;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:.preheader1:1:br;inst:main:.preheader:1:br;inst:main:bb4:1:br;inst:main:bb4:1:call;inst:main:bb4:2:call;inst:main:bb4:3:ret;inst:main:bb5:1:call;inst:main:bb5:1:store;inst:main:bb5:2:br;inst:main:bb5:2:call;inst:main:bb5:3:ret;inst:main:bb6:1:br;inst:main:bb7:1:store;inst:main:bb7:2:br;inst:main:bb8:1:br;loop:main:.preheader;loop:main:.preheader1;loop:main:bb4;loop:main:bb6,bb:main:bb7;bb:main:bb8;inst:main:%17;inst:main:%18;inst:main:%20;inst:main:%21;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:.preheader1:1:br;inst:main:.preheader:1:br;inst:main:bb4:1:br;inst:main:bb4:1:call;inst:main:bb4:2:call;inst:main:bb4:3:ret;inst:main:bb5:1:call;inst:main:bb5:1:store;inst:main:bb5:2:br;inst:main:bb5:2:call;inst:main:bb5:3:ret;inst:main:bb6:1:br;inst:main:bb7:1:store;inst:main:bb7:2:br;inst:main:bb8:1:br;loop:main:.preheader;loop:main:.preheader1;loop:main:bb4;loop:main:bb6,
1,expansion,loop-simplify,loop-rotate,loop-simplify,bb:main:bb6;bb:main:bb7;bb:main:bb8;inst:main:%15;inst:main:%16;inst:main:%18;inst:main:%20;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%28;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%indvars.iv;inst:main:%indvars.iv2;inst:main:.preheader:1:br;inst:main:bb1:1:br;inst:main:bb2:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb6:1:br;inst:main:bb7:1:store;inst:main:bb7:2:br;inst:main:bb8:1:br;loop:main:bb2;loop:main:bb4;loop:main:bb6,bb:main:..preheader1_crit_edge;bb:main:._crit_edge;bb:main:.lr.ph;bb:main:.lr.ph5;bb:main:bb6;bb:main:bb7;bb:main:bb8;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%exitcond2;inst:main:%indvars.iv;inst:main:%indvars.iv2;inst:main:%indvars.iv24;inst:main:%indvars.iv3;inst:main:..preheader1_crit_edge:1:br;inst:main:._crit_edge:1:br;inst:main:.lr.ph5:1:br;inst:main:.lr.ph:1:br;inst:main:.preheader:1:br;inst:main:bb1:1:br;inst:main:bb2:1:br;inst:main:bb2:1:store;inst:main:bb2:2:br;inst:main:bb3:1:br;inst:main:bb3:1:store;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:store;inst:main:bb4:2:br;inst:main:bb6:1:br;inst:main:bb7:1:store;inst:main:bb7:2:br;inst:main:bb8:1:br;loop:main:.preheader;loop:main:bb2;loop:main:bb4;loop:main:bb6,inst:main:bb6:1:br;loop:main:bb6,
1,expansion,loop-rotate,instcombine,loop-rotate,inst:main:%17;inst:main:%24;inst:main:%exitcond;inst:main:%exitcond2;inst:main:%exitcond5;inst:main:%wide.trip.count;loop:main:.preheader;loop:main:bb2,inst:main:%17;inst:main:%24;inst:main:%exitcond;inst:main:%exitcond.not;inst:main:%exitcond2;inst:main:%exitcond2.not;inst:main:%exitcond5;inst:main:%exitcond5.not;inst:main:%wide.trip.count;loop:main:..preheader1_crit_edge;loop:main:.preheader;loop:main:bb2;loop:main:bb5,inst:main:%17;inst:main:%24;inst:main:%exitcond2;inst:main:%exitcond2.not;loop:main:..preheader1_crit_edge;loop:main:.preheader,loop:main:bb2;loop:main:bb5
