pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,simplifycfg,true,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\instcombine__then__simplifycfg.ll,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__instcombine.ll,
instcombine,early-cse,true,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\instcombine__then__early-cse.ll,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\early-cse__then__instcombine.ll,
instcombine,gvn,true,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\instcombine__then__gvn.ll,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\gvn__then__instcombine.ll,
instcombine,sccp,true,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\instcombine__then__sccp.ll,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\sccp__then__instcombine.ll,
instcombine,loop-simplify,true,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\instcombine__then__loop-simplify.ll,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\loop-simplify__then__instcombine.ll,
instcombine,loop-rotate,false,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\instcombine__then__loop-rotate.ll,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\loop-rotate__then__instcombine.ll,"in function Place:
  in block %25 / %25:
    >   %26 = trunc nsw i64 %indvars.iv3 to i32
    <   %indvars.iv3.lcssa = phi i64 [ %indvars.iv3, %22 ]
    <   %26 = trunc nsw i64 %indvars.iv3.lcssa to i32
  in block %30 / %30:
    >   %31 = phi i32 [ 0, %29 ], [ %26, %25 ]
    <   %31 = phi i32 [ 0, %29 ], [ %26, %25 ]"
instcombine,licm,false,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\instcombine__then__licm.ll,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\licm__then__instcombine.ll,"in function Place:
  in block %23 / %23:
    >   %24 = trunc nsw i64 %indvars.iv3 to i32
    <   %indvars.iv3.lcssa = phi i64 [ %indvars.iv3, %20 ]
    <   %24 = trunc nsw i64 %indvars.iv3.lcssa to i32
  in block %28 / %28:
    >   %29 = phi i32 [ 0, %27 ], [ %24, %23 ]
    <   %29 = phi i32 [ 0, %27 ], [ %24, %23 ]

in function Puzzle:
  in block %65 / %65:
    <   %68 = getelementptr inbounds nuw [4 x i8], ptr getelementptr inbounds nuw (i8, ptr @p, i64 18432), i64 %67"
instcombine,indvars,false,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\instcombine__then__indvars.ll,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\indvars__then__instcombine.ll,"in function Fit:
  in block %.lr.ph:
    >   %narrow = add nuw i32 %.pre, 1
    >   %4 = zext i32 %narrow to i64
    <   %4 = zext nneg i32 %.pre to i64
    <   %5 = add nuw nsw i64 %4, 1

in function Place:
  in block %25 / %25:
    >   %26 = trunc nsw i64 %indvars.iv3 to i32
    <   %indvars.iv3.lcssa = phi i64 [ %indvars.iv3, %22 ]
    <   %26 = trunc nsw i64 %indvars.iv3.lcssa to i32
  in block %30 / %30:
    >   %31 = phi i32 [ 0, %29 ], [ %26, %25 ]
    <   %31 = phi i32 [ 0, %29 ], [ %26, %25 ]"
instcombine,loop-unroll,false,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\instcombine__then__loop-unroll.ll,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\loop-unroll__then__instcombine.ll,"in function Place:
  in block %.lr.ph:
    <   %5 = add nsw i64 %wide.trip.count, -1
        %xtraiter = and i64 %wide.trip.count, 1
    >   %5 = icmp eq i32 %.pre, 0
    >   br i1 %5, label %.epil.preheader, label %.lr.ph.new
    <   %6 = icmp ult i64 %5, 1
    <   br i1 %6, label %.epil.preheader, label %.lr.ph.new
  in block %41 / %40:
    >   %41 = trunc nsw i64 %indvars.iv3 to i32
    <   %indvars.iv3.lcssa = phi i64 [ %indvars.iv3, %38 ]
    <   %42 = trunc nsw i64 %indvars.iv3.lcssa to i32
  in block %46 / %45:
    >   %46 = phi i32 [ 0, %44 ], [ %41, %40 ]
    <   %47 = phi i32 [ 0, %45 ], [ %42, %41 ]

in function Remove:
  in block %.lr.ph:
    <   %5 = add nsw i64 %wide.trip.count, -1
        %xtraiter = and i64 %wide.trip.count, 1
    >   %5 = icmp eq i32 %.pre, 0
    >   br i1 %5, label %.epil.preheader, label %.lr.ph.new
    <   %6 = icmp ult i64 %5, 1
    <   br i1 %6, label %.epil.preheader, label %.lr.ph.new

in function Puzzle:
  in block %1 / %1:
    >   %indvars.iv = phi i64 [ 0, %0 ], [ %indvars.iv.next.3, %1 ]
    >   %2 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %indvars.iv
    >   store i32 1, ptr %2, align 4
    >   %3 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %indvars.iv
    >   %4 = getelementptr inbounds nuw i8, ptr %3, i64 4
    >   store i32 1, ptr %4, align 4
    >   %5 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %indvars.iv
    >   %6 = getelementptr inbounds nuw i8, ptr %5, i64 8
    >   store i32 1, ptr %6, align 4
    >   %7 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %indvars.iv
    >   %8 = getelementptr inbounds nuw i8, ptr %7, i64 12
    >   store i32 1, ptr %8, align 4
    >   %indvars.iv.next.3 = add nuw nsw i64 %indvars.iv, 4
    >   %exitcond.not.3 = icmp eq i64 %indvars.iv.next.3, 512
    >   br i1 %exitcond.not.3, label %9, label %1, !llvm.loop !7
    <   %indvars.iv = phi i64 [ 0, %0 ], [ %indvars.iv.next.3, %1 ]
    <   %2 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %indvars.iv
    <   store i32 1, ptr %2, align 4
    <   %indvars.iv.next = add nuw nsw i64 %indvars.iv, 1
    <   %3 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %indvars.iv.next
    <   store i32 1, ptr %3, align 4
    <   %indvars.iv.next.1 = add nuw nsw i64 %indvars.iv, 2
    <   %4 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %indvars.iv.next.1
    <   store i32 1, ptr %4, align 4
    <   %indvars.iv.next.2 = add nuw nsw i64 %indvars.iv, 3
    <   %5 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %indvars.iv.next.2
    <   store i32 1, ptr %5, align 4
    <   %indvars.iv.next.3 = add nuw nsw i64 %indvars.iv, 4
    <   %exitcond.not.3 = icmp eq i64 %indvars.iv.next.3, 512
    <   br i1 %exitcond.not.3, label %6, label %1, !llvm.loop !7"
simplifycfg,early-cse,true,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__early-cse.ll,results\paper_round2\Stanford_Puzzle\round_005\analysis\Stanford_Puzzle\commutativity\early-cse__then__simplifycfg.ll,
