pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,simplifycfg,true,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\instcombine__then__simplifycfg.ll,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\simplifycfg__then__instcombine.ll,
instcombine,early-cse,true,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\instcombine__then__early-cse.ll,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\early-cse__then__instcombine.ll,
instcombine,gvn,false,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\instcombine__then__gvn.ll,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\gvn__then__instcombine.ll,"in function Bubble:
  in block %2 / %2:
    >   %3 = phi i32 [ %.pre, %.preheader ], [ %10, %9 ]
    >   %indvars.iv1 = phi i64 [ 1, %.preheader ], [ %indvars.iv.next, %9 ]
    >   %indvars.iv.next = add nuw nsw i64 %indvars.iv1, 1
    >   %4 = getelementptr inbounds nuw [4 x i8], ptr @sortlist, i64 %indvars.iv.next
    >   %5 = load i32, ptr %4, align 4
    >   %6 = icmp sgt i32 %3, %5
    >   br i1 %6, label %7, label %9
    <   %3 = phi i32 [ %.pre, %.preheader ], [ %10, %9 ]
    <   %indvars.iv1 = phi i64 [ 1, %.preheader ], [ %indvars.iv.next, %9 ]
    <   %4 = getelementptr inbounds nuw [4 x i8], ptr @sortlist, i64 %indvars.iv1
    <   %indvars.iv.next = add nuw nsw i64 %indvars.iv1, 1
    <   %5 = getelementptr inbounds nuw [4 x i8], ptr @sortlist, i64 %indvars.iv.next
    <   %6 = load i32, ptr %5, align 4
    <   %7 = icmp sgt i32 %3, %6
    <   br i1 %7, label %8, label %9"
instcombine,indvars,true,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\instcombine__then__indvars.ll,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\indvars__then__instcombine.ll,
instcombine,loop-unroll,false,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\instcombine__then__loop-unroll.ll,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\loop-unroll__then__instcombine.ll,"in function Bubble:
  in block %.preheader:
    >   %indvar = phi i64 [ %indvar.next, %27 ], [ 0, %1 ]
    >   %indvars.iv22 = phi i64 [ %indvars.iv.next3, %27 ], [ 500, %1 ]
    >   %2 = sub i64 499, %indvar
    >   %xtraiter = and i64 %2, 1
    >   %3 = icmp eq i64 %indvar, 498
    >   br i1 %3, label %.epil.preheader, label %.preheader.new
    <   %indvar = phi i64 [ %indvar.next, %28 ], [ 0, %1 ]
    <   %indvars.iv22 = phi i64 [ 500, %1 ], [ %indvars.iv.next3, %28 ]
    <   %2 = mul nsw i64 %indvar, -1
    <   %3 = add i64 %2, 499
    <   %4 = add i64 %2, 498
    <   %xtraiter = and i64 %3, 1
    <   %5 = icmp ult i64 %4, 1
    <   br i1 %5, label %.epil.preheader, label %.preheader.new"
simplifycfg,early-cse,true,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\simplifycfg__then__early-cse.ll,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\early-cse__then__simplifycfg.ll,
simplifycfg,gvn,true,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\simplifycfg__then__gvn.ll,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\gvn__then__simplifycfg.ll,
simplifycfg,indvars,true,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\simplifycfg__then__indvars.ll,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\indvars__then__simplifycfg.ll,
simplifycfg,loop-unroll,false,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\simplifycfg__then__loop-unroll.ll,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\loop-unroll__then__simplifycfg.ll,"in function Bubble:
  in block %.epil.preheader:
    >   %21 = getelementptr inbounds nuw [4 x i8], ptr @sortlist, i64 %indvars.iv1.epil.init
    >   %22 = load i32, ptr %21, align 4
    >   %indvars.iv.next.epil = add nuw nsw i64 %indvars.iv1.epil.init, 1
    >   %23 = getelementptr inbounds nuw [4 x i8], ptr @sortlist, i64 %indvars.iv.next.epil
    >   %24 = load i32, ptr %23, align 4
    >   %25 = icmp sgt i32 %22, %24
    >   br i1 %25, label %26, label %.epilog-lcssa
    <   br label %21"
early-cse,gvn,true,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\early-cse__then__gvn.ll,results\paper_full\Stanford_Bubblesort\round_004\analysis\Stanford_Bubblesort\commutativity\gvn__then__early-cse.ll,
