round,edge_kind,enabler,enabled,prefix,reads_after_prefix,writes_after_prefix,new_writes_after_prefix,changed_writes_after_prefix
1,activation,loop-rotate,instcombine,loop-rotate,inst:Func2:%12;inst:Func2:%14;inst:Func2:%15;inst:Func2:%spec.select;inst:Proc0:%.not11;inst:Proc0:%29;inst:Proc0:%split;loop:Func2:bb0,inst:Func2:%12;inst:Func2:%13;inst:Func2:%14;inst:Func2:%15;inst:Func2:%spec.select;inst:Proc0:%.not11;inst:Proc0:%29;inst:Proc0:%split;loop:Func2:bb0;loop:Func2:bb1,inst:Func2:%12;inst:Func2:%13;inst:Func2:%14;inst:Func2:%15;inst:Func2:%spec.select;inst:Proc0:%.not11;inst:Proc0:%29;inst:Proc0:%split;loop:Func2:bb0;loop:Func2:bb1,
1,activation,loop-rotate,simplifycfg,loop-rotate,bb:Proc0:bb4;bb:Proc0:bb5;bb:Proc0:bb6;bb:Proc0:bb7;bb:Proc8:bb0;bb:Proc8:bb1;inst:Proc0:%.012;inst:Proc0:%23;inst:Proc0:%24;inst:Proc0:%25;inst:Proc0:%26;inst:Proc0:%27;inst:Proc0:%28;inst:Proc0:%29;inst:Proc0:%31;inst:Proc0:%32;inst:Proc0:%33;inst:Proc0:%34;inst:Proc0:%35;inst:Proc0:%37;inst:Proc0:%38;inst:Proc0:%39;inst:Proc0:%40;inst:Proc0:%42;inst:Proc0:%44;inst:Proc0:%45;inst:Proc0:%47;inst:Proc0:%48;inst:Proc0:%49;inst:Proc0:%50;inst:Proc0:%split;inst:Proc0:._crit_edge5:1:br;inst:Proc0:._crit_edge:1:br;inst:Proc0:.lr.ph4:1:br;inst:Proc0:.lr.ph:1:br;inst:Proc0:bb1:1:br;inst:Proc0:bb2:1:store;inst:Proc0:bb2:2:store;inst:Proc0:bb2:3:br;inst:Proc0:bb3:1:store;inst:Proc0:bb3:2:br;inst:Proc0:bb4:1:br;inst:Proc0:bb5:1:br;inst:Proc0:bb6:1:br;inst:Proc0:bb7:1:ret;inst:Proc8:%16;inst:Proc8:%18;inst:Proc8:%19;inst:Proc8:%21;inst:Proc8:%22;inst:Proc8:%23;inst:Proc8:%24;inst:Proc8:%25;inst:Proc8:._crit_edge:1:br;inst:Proc8:.lr.ph:1:br;inst:Proc8:bb0:1:store;inst:Proc8:bb0:2:store;inst:Proc8:bb0:3:store;inst:Proc8:bb0:4:ret;inst:Proc8:bb1:1:store;inst:Proc8:bb1:2:br;loop:Proc0:._crit_edge5;loop:Proc0:bb2;loop:Proc0:bb7;loop:Proc8:._crit_edge,bb:Proc0:bb4;bb:Proc0:bb5;bb:Proc0:bb6;bb:Proc0:bb7;bb:Proc8:bb0;bb:Proc8:bb1;inst:Proc0:%.012;inst:Proc0:%22;inst:Proc0:%23;inst:Proc0:%24;inst:Proc0:%25;inst:Proc0:%26;inst:Proc0:%27;inst:Proc0:%28;inst:Proc0:%29;inst:Proc0:%30;inst:Proc0:%31;inst:Proc0:%32;inst:Proc0:%33;inst:Proc0:%34;inst:Proc0:%35;inst:Proc0:%36;inst:Proc0:%37;inst:Proc0:%38;inst:Proc0:%39;inst:Proc0:%40;inst:Proc0:%41;inst:Proc0:%42;inst:Proc0:%43;inst:Proc0:%44;inst:Proc0:%45;inst:Proc0:%46;inst:Proc0:%47;inst:Proc0:%48;inst:Proc0:%49;inst:Proc0:%50;inst:Proc0:%split;inst:Proc0:._crit_edge5:1:br;inst:Proc0:._crit_edge5:1:store;inst:Proc0:._crit_edge5:2:br;inst:Proc0:._crit_edge:1:br;inst:Proc0:.lr.ph4:1:br;inst:Proc0:.lr.ph:1:br;inst:Proc0:.lr.ph:1:store;inst:Proc0:.lr.ph:2:store;inst:Proc0:.lr.ph:3:br;inst:Proc0:bb1:1:br;inst:Proc0:bb2:1:br;inst:Proc0:bb2:1:store;inst:Proc0:bb2:2:store;inst:Proc0:bb2:3:br;inst:Proc0:bb3:1:ret;inst:Proc0:bb3:1:store;inst:Proc0:bb3:2:br;inst:Proc0:bb4:1:br;inst:Proc0:bb5:1:br;inst:Proc0:bb6:1:br;inst:Proc0:bb7:1:ret;inst:Proc8:%15;inst:Proc8:%16;inst:Proc8:%17;inst:Proc8:%18;inst:Proc8:%19;inst:Proc8:%21;inst:Proc8:%22;inst:Proc8:%23;inst:Proc8:%24;inst:Proc8:%25;inst:Proc8:._crit_edge:1:br;inst:Proc8:._crit_edge:1:store;inst:Proc8:._crit_edge:2:store;inst:Proc8:._crit_edge:3:store;inst:Proc8:._crit_edge:4:ret;inst:Proc8:.lr.ph:1:br;inst:Proc8:.lr.ph:1:store;inst:Proc8:.lr.ph:2:br;inst:Proc8:bb0:1:store;inst:Proc8:bb0:2:store;inst:Proc8:bb0:3:store;inst:Proc8:bb0:4:ret;inst:Proc8:bb1:1:store;inst:Proc8:bb1:2:br;loop:Proc0:._crit_edge5;loop:Proc0:.lr.ph;loop:Proc0:bb2;loop:Proc0:bb3;loop:Proc0:bb7;loop:Proc8:._crit_edge,bb:Proc0:bb4;bb:Proc0:bb5;bb:Proc0:bb6;bb:Proc0:bb7;bb:Proc8:bb0;bb:Proc8:bb1;inst:Proc0:%.012;inst:Proc0:%22;inst:Proc0:%23;inst:Proc0:%24;inst:Proc0:%25;inst:Proc0:%26;inst:Proc0:%27;inst:Proc0:%28;inst:Proc0:%29;inst:Proc0:%30;inst:Proc0:%31;inst:Proc0:%32;inst:Proc0:%33;inst:Proc0:%34;inst:Proc0:%35;inst:Proc0:%36;inst:Proc0:%37;inst:Proc0:%38;inst:Proc0:%39;inst:Proc0:%40;inst:Proc0:%41;inst:Proc0:%42;inst:Proc0:%43;inst:Proc0:%44;inst:Proc0:%45;inst:Proc0:%46;inst:Proc0:%47;inst:Proc0:%48;inst:Proc0:%49;inst:Proc0:%50;inst:Proc0:%split;inst:Proc0:._crit_edge5:1:br;inst:Proc0:._crit_edge5:1:store;inst:Proc0:._crit_edge5:2:br;inst:Proc0:._crit_edge:1:br;inst:Proc0:.lr.ph4:1:br;inst:Proc0:.lr.ph:1:br;inst:Proc0:.lr.ph:1:store;inst:Proc0:.lr.ph:2:store;inst:Proc0:.lr.ph:3:br;inst:Proc0:bb1:1:br;inst:Proc0:bb2:1:br;inst:Proc0:bb2:1:store;inst:Proc0:bb2:2:store;inst:Proc0:bb2:3:br;inst:Proc0:bb3:1:ret;inst:Proc0:bb3:1:store;inst:Proc0:bb3:2:br;inst:Proc0:bb4:1:br;inst:Proc0:bb5:1:br;inst:Proc0:bb6:1:br;inst:Proc0:bb7:1:ret;inst:Proc8:%15;inst:Proc8:%16;inst:Proc8:%17;inst:Proc8:%18;inst:Proc8:%19;inst:Proc8:%21;inst:Proc8:%22;inst:Proc8:%23;inst:Proc8:%24;inst:Proc8:%25;inst:Proc8:._crit_edge:1:br;inst:Proc8:._crit_edge:1:store;inst:Proc8:._crit_edge:2:store;inst:Proc8:._crit_edge:3:store;inst:Proc8:._crit_edge:4:ret;inst:Proc8:.lr.ph:1:br;inst:Proc8:.lr.ph:1:store;inst:Proc8:.lr.ph:2:br;inst:Proc8:bb0:1:store;inst:Proc8:bb0:2:store;inst:Proc8:bb0:3:store;inst:Proc8:bb0:4:ret;inst:Proc8:bb1:1:store;inst:Proc8:bb1:2:br;loop:Proc0:._crit_edge5;loop:Proc0:.lr.ph;loop:Proc0:bb2;loop:Proc0:bb3;loop:Proc0:bb7;loop:Proc8:._crit_edge,
1,activation,loop-rotate,early-cse,loop-rotate,inst:Proc0:%split,inst:Proc0:%split,inst:Proc0:%split,
1,activation,loop-rotate,gvn,loop-rotate,inst:Proc0:%split,inst:Proc0:%split,inst:Proc0:%split,
1,expansion,loop-rotate,loop-unroll,loop-rotate,inst:Func2:bb0:1:br;inst:Proc8:%16;inst:Proc8:%18;inst:Proc8:%19;inst:Proc8:%20;inst:Proc8:%21;inst:Proc8:%22;inst:Proc8:%23;inst:Proc8:%24;inst:Proc8:%exitcond;inst:Proc8:.lr.ph:1:br;loop:Func2:bb0;loop:Proc8:._crit_edge,bb:Proc8:._crit_edge.unr-lcssa;bb:Proc8:.lr.ph.new;bb:Proc8:.prol.loopexit;bb:Proc8:.prol.loopexit.unr-lcssa;bb:Proc8:.prol.preheader;bb:Proc8:bb2;inst:Func2:bb0:1:br;inst:Proc8:%15;inst:Proc8:%16;inst:Proc8:%17;inst:Proc8:%18;inst:Proc8:%19;inst:Proc8:%20;inst:Proc8:%21;inst:Proc8:%22;inst:Proc8:%23;inst:Proc8:%24;inst:Proc8:%26;inst:Proc8:%27;inst:Proc8:%28;inst:Proc8:%29;inst:Proc8:%30;inst:Proc8:%32;inst:Proc8:%33;inst:Proc8:%34;inst:Proc8:%35;inst:Proc8:%36;inst:Proc8:%37;inst:Proc8:%38;inst:Proc8:%39;inst:Proc8:%exitcond;inst:Proc8:%exitcond.7;inst:Proc8:%exitcond.prol;inst:Proc8:%indvars.iv.next.1;inst:Proc8:%indvars.iv.next.2;inst:Proc8:%indvars.iv.next.3;inst:Proc8:%indvars.iv.next.4;inst:Proc8:%indvars.iv.next.5;inst:Proc8:%indvars.iv.next.6;inst:Proc8:%indvars.iv.next.7;inst:Proc8:%indvars.iv.next.prol;inst:Proc8:%indvars.iv2.prol;inst:Proc8:%indvars.iv2.unr;inst:Proc8:%indvars.iv2.unr.ph;inst:Proc8:%lcmp.mod;inst:Proc8:%prol.iter;inst:Proc8:%prol.iter.cmp;inst:Proc8:%prol.iter.next;inst:Proc8:%xtraiter;inst:Proc8:._crit_edge.unr-lcssa:1:br;inst:Proc8:.lr.ph.new:1:br;inst:Proc8:.lr.ph:1:br;inst:Proc8:.prol.loopexit.unr-lcssa:1:br;inst:Proc8:.prol.loopexit:1:br;inst:Proc8:.prol.preheader:1:br;inst:Proc8:bb2:1:store;inst:Proc8:bb2:2:store;inst:Proc8:bb2:3:store;inst:Proc8:bb2:4:store;inst:Proc8:bb2:5:store;inst:Proc8:bb2:6:store;inst:Proc8:bb2:7:store;inst:Proc8:bb2:8:store;inst:Proc8:bb2:9:br;loop:Func2:bb0;loop:Proc8:._crit_edge;loop:Proc8:._crit_edge.unr-lcssa;loop:Proc8:bb1,bb:Proc8:._crit_edge.unr-lcssa;bb:Proc8:.lr.ph.new;bb:Proc8:.prol.loopexit;bb:Proc8:.prol.loopexit.unr-lcssa;bb:Proc8:.prol.preheader;bb:Proc8:bb2;inst:Func2:bb0:1:br;inst:Proc8:%15;inst:Proc8:%16;inst:Proc8:%17;inst:Proc8:%18;inst:Proc8:%19;inst:Proc8:%20;inst:Proc8:%21;inst:Proc8:%22;inst:Proc8:%23;inst:Proc8:%24;inst:Proc8:%26;inst:Proc8:%27;inst:Proc8:%28;inst:Proc8:%29;inst:Proc8:%30;inst:Proc8:%32;inst:Proc8:%33;inst:Proc8:%34;inst:Proc8:%35;inst:Proc8:%36;inst:Proc8:%37;inst:Proc8:%38;inst:Proc8:%39;inst:Proc8:%exitcond;inst:Proc8:%exitcond.7;inst:Proc8:%exitcond.prol;inst:Proc8:%indvars.iv.next.1;inst:Proc8:%indvars.iv.next.2;inst:Proc8:%indvars.iv.next.3;inst:Proc8:%indvars.iv.next.4;inst:Proc8:%indvars.iv.next.5;inst:Proc8:%indvars.iv.next.6;inst:Proc8:%indvars.iv.next.7;inst:Proc8:%indvars.iv.next.prol;inst:Proc8:%indvars.iv2.prol;inst:Proc8:%indvars.iv2.unr;inst:Proc8:%indvars.iv2.unr.ph;inst:Proc8:%lcmp.mod;inst:Proc8:%prol.iter;inst:Proc8:%prol.iter.cmp;inst:Proc8:%prol.iter.next;inst:Proc8:%xtraiter;inst:Proc8:._crit_edge.unr-lcssa:1:br;inst:Proc8:.lr.ph.new:1:br;inst:Proc8:.lr.ph:1:br;inst:Proc8:.prol.loopexit.unr-lcssa:1:br;inst:Proc8:.prol.loopexit:1:br;inst:Proc8:.prol.preheader:1:br;inst:Proc8:bb2:1:store;inst:Proc8:bb2:2:store;inst:Proc8:bb2:3:store;inst:Proc8:bb2:4:store;inst:Proc8:bb2:5:store;inst:Proc8:bb2:6:store;inst:Proc8:bb2:7:store;inst:Proc8:bb2:8:store;inst:Proc8:bb2:9:br;loop:Func2:bb0;loop:Proc8:._crit_edge;loop:Proc8:._crit_edge.unr-lcssa;loop:Proc8:bb1,
1,activation,licm,instcombine,licm,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,
1,activation,licm,early-cse,licm,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,
1,activation,licm,gvn,licm,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,
1,activation,indvars,instcombine,indvars,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,
1,activation,indvars,early-cse,indvars,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,
