pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,simplifycfg,true,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\instcombine__then__simplifycfg.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\simplifycfg__then__instcombine.ll,
instcombine,early-cse,true,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\instcombine__then__early-cse.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\early-cse__then__instcombine.ll,
instcombine,gvn,true,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\instcombine__then__gvn.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\gvn__then__instcombine.ll,
instcombine,sccp,true,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\instcombine__then__sccp.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\sccp__then__instcombine.ll,
instcombine,loop-rotate,false,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\instcombine__then__loop-rotate.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\loop-rotate__then__instcombine.ll,"in function Proc0:
  in block %20 / %20:
    >   %.16 = phi i32 [ 0, %10 ], [ %53, %49 ]
    <   %.16 = phi i32 [ 0, %10 ], [ %53, %49 ]
  in block %._crit_edge:
    <   %split = phi double [ %31, %26 ]
  in block %33 / %33:
    >   %.lcssa = phi double [ %31, %._crit_edge ], [ %.pre, %20 ]
    <   %.lcssa = phi double [ %split, %._crit_edge ], [ %.pre, %20 ]
        %34 = load double, ptr %2, align 8
        %35 = call i32 @Proc8(ptr noundef nonnull @Array1Glob, ptr noundef nonnull @Array2Glob, double noundef %.lcssa, double noundef %34)
        %36 = load ptr, ptr @PtrGlb, align 8
        %37 = call i32 @Proc1(ptr noundef %36)
        %38 = load i8, ptr @Char2Glob, align 1
    >   %.not11 = icmp slt i8 %38, 65
    >   br i1 %.not11, label %49, label %.lr.ph4
    <   %.not11 = icmp sgt i8 65, %38
    <   br i1 %.not11, label %49, label %.lr.ph4
  in block %49 / %49:
    >   %54 = icmp samesign ult i32 %.16, 99999999
    >   br i1 %54, label %20, label %55, !llvm.loop !11
    <   %54 = icmp samesign ult i32 %53, 100000000
    <   br i1 %54, label %20, label %55, !llvm.loop !11"
instcombine,licm,false,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\instcombine__then__licm.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\licm__then__instcombine.ll,"in function Proc0:
  in block %36 / %36:
    <   %.lcssa = phi double [ %29, %28 ]"
instcombine,indvars,false,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\instcombine__then__indvars.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\indvars__then__instcombine.ll,"in function Proc0:
  in block %19 / %19:
    >   %.1 = phi i32 [ 0, %9 ], [ %53, %49 ]
    >   %exitcond.not = icmp eq i32 %.1, 100000000
    >   br i1 %exitcond.not, label %54, label %20
    <   %.1 = phi i32 [ 0, %9 ], [ %53, %49 ]
    <   %exitcond = icmp ne i32 %.1, 100000000
    <   br i1 %exitcond, label %20, label %54"
instcombine,loop-unroll,false,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\instcombine__then__loop-unroll.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\loop-unroll__then__instcombine.ll,"in function Proc0:
  in block %43 / %43:
    <   %.lcssa = phi double [ %36, %35 ]"
simplifycfg,early-cse,true,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\simplifycfg__then__early-cse.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\early-cse__then__simplifycfg.ll,
simplifycfg,gvn,true,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\simplifycfg__then__gvn.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\gvn__then__simplifycfg.ll,
simplifycfg,sccp,true,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\simplifycfg__then__sccp.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\sccp__then__simplifycfg.ll,
simplifycfg,loop-rotate,false,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\simplifycfg__then__loop-rotate.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\loop-rotate__then__simplifycfg.ll,"in function Proc0:
  in block %.lr.ph:
    >   %26 = phi double [ %30, %.lr.ph ], [ %.pre, %20 ]
    >   %27 = call double @llvm.fmuladd.f64(double %26, double 5.000000e+00, double -3.000000e+00)
    >   store double %27, ptr %2, align 8
    >   %28 = call i32 @Proc7(double noundef %26, double noundef 3.000000e+00, ptr noundef nonnull %2)
    >   %29 = load double, ptr %1, align 8
    >   %30 = fadd double %29, 1.000000e+00
    >   store double %30, ptr %1, align 8
    >   %31 = fcmp olt double %30, 3.000000e+00
    >   br i1 %31, label %.lr.ph, label %._crit_edge, !llvm.loop !9
    <   br label %26
  in block %33 / %._crit_edge:
    >   %.lcssa = phi double [ %.pre, %20 ], [ %30, %.lr.ph ]
    <   %.lcssa = phi double [ %split, %._crit_edge ], [ %.pre, %20 ]

in function Proc8:
  in block %.lr.ph:
    >   %.01 = phi double [ %17, %.lr.ph ], [ %5, %4 ]
    >   %13 = getelementptr inbounds [408 x i8], ptr %1, i64 %7
    >   %14 = fptosi double %.01 to i32
    >   %15 = sext i32 %14 to i64
    >   %16 = getelementptr inbounds [8 x i8], ptr %13, i64 %15
    >   store double %5, ptr %16, align 8
    >   %17 = fadd double %.01, 1.000000e+00
    >   %18 = fcmp ugt double %17, %11
    >   br i1 %18, label %._crit_edge, label %.lr.ph, !llvm.loop !7
    <   br label %13"
simplifycfg,licm,true,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\simplifycfg__then__licm.ll,results\paper_full\Dhrystone_fldry\round_003\analysis\Dhrystone_fldry\commutativity\licm__then__simplifycfg.ll,
