pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,simplifycfg,true,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\instcombine__then__simplifycfg.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\simplifycfg__then__instcombine.ll,
instcombine,early-cse,true,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\instcombine__then__early-cse.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\early-cse__then__instcombine.ll,
instcombine,gvn,true,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\instcombine__then__gvn.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\gvn__then__instcombine.ll,
instcombine,sccp,true,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\instcombine__then__sccp.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\sccp__then__instcombine.ll,
instcombine,loop-simplify,true,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\instcombine__then__loop-simplify.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\loop-simplify__then__instcombine.ll,
instcombine,loop-rotate,false,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\instcombine__then__loop-rotate.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\loop-rotate__then__instcombine.ll,"in function main:
  in block %9 / %9:
    >   %14 = icmp sgt i32 %10, 0
    >   br i1 %14, label %.lr.ph, label %21
    <   %14 = icmp slt i32 0, %10
    <   br i1 %14, label %.lr.ph, label %21"
instcombine,licm,true,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\instcombine__then__licm.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\licm__then__instcombine.ll,
instcombine,indvars,false,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\instcombine__then__indvars.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\indvars__then__instcombine.ll,"in function main:
  in block %14 / %14:
    >   %indvars.iv = phi i64 [ %indvars.iv.next, %15 ], [ 0, %9 ]
    >   %exitcond.not = icmp eq i64 %indvars.iv, %wide.trip.count
    >   br i1 %exitcond.not, label %18, label %15
    <   %indvars.iv = phi i64 [ %indvars.iv.next, %15 ], [ 0, %9 ]
    <   %exitcond = icmp ne i64 %indvars.iv, %wide.trip.count
    <   br i1 %exitcond, label %15, label %18"
instcombine,loop-unroll,true,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\instcombine__then__loop-unroll.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\loop-unroll__then__instcombine.ll,
simplifycfg,early-cse,true,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\simplifycfg__then__early-cse.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\early-cse__then__simplifycfg.ll,
simplifycfg,gvn,true,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\simplifycfg__then__gvn.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\gvn__then__simplifycfg.ll,
simplifycfg,sccp,true,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\simplifycfg__then__sccp.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\sccp__then__simplifycfg.ll,
simplifycfg,loop-simplify,false,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\simplifycfg__then__loop-simplify.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\loop-simplify__then__simplifycfg.ll,"in function main:
  in block %.preheader1 / %20:
    >   %21 = phi i32 [ %34, %33 ], [ 0, %13 ]
    >   %22 = icmp samesign ult i32 %21, 1000
    >   br i1 %22, label %23, label %35
    <   br label %20"
simplifycfg,loop-rotate,false,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\simplifycfg__then__loop-rotate.ll,results\paper_full\Shootout_ary3\round_002\analysis\Shootout_ary3\commutativity\loop-rotate__then__simplifycfg.ll,"in function main:
  in block %.lr.ph:
    >   %14 = phi i32 [ %15, %.lr.ph ], [ 0, %8 ]
    >   %15 = add nuw nsw i32 %14, 1
    >   %16 = zext nneg i32 %14 to i64
    >   %17 = getelementptr inbounds nuw [4 x i8], ptr %11, i64 %16
    >   store i32 %15, ptr %17, align 4
    >   %18 = icmp slt i32 %15, %9
    >   br i1 %18, label %.lr.ph, label %._crit_edge, !llvm.loop !7
    <   br label %14
  in block %.lr.ph3:
    >   %.in1 = phi i32 [ %22, %.lr.ph3 ], [ %9, %19 ]
    >   %22 = add nsw i32 %.in1, -1
    >   %23 = sext i32 %22 to i64
    >   %24 = getelementptr inbounds [4 x i8], ptr %11, i64 %23
    >   %25 = load i32, ptr %24, align 4
    >   %26 = getelementptr inbounds [4 x i8], ptr %12, i64 %23
    >   %27 = load i32, ptr %26, align 4
    >   %28 = add nsw i32 %27, %25
    >   store i32 %28, ptr %26, align 4
    >   %29 = icmp sgt i32 %22, 0
    >   br i1 %29, label %.lr.ph3, label %._crit_edge4, !llvm.loop !9
    <   br label %22"
