pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,simplifycfg,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\instcombine__then__simplifycfg.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\simplifycfg__then__instcombine.ll,
instcombine,early-cse,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\instcombine__then__early-cse.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\early-cse__then__instcombine.ll,
instcombine,gvn,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\instcombine__then__gvn.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\gvn__then__instcombine.ll,
instcombine,licm,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\instcombine__then__licm.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\licm__then__instcombine.ll,
instcombine,indvars,false,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\instcombine__then__indvars.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\indvars__then__instcombine.ll,"in function Try:
  in block %12 / %12:
    >   %13 = getelementptr [4 x i8], ptr %2, i64 %indvars.iv.next
    >   %14 = getelementptr [4 x i8], ptr %13, i64 %7
    >   %15 = load i32, ptr %14, align 4
    >   %.not2 = icmp eq i32 %15, 0
    >   br i1 %.not2, label %32, label %16
    <   %13 = add nsw i64 %7, %indvars.iv.next
    <   %14 = getelementptr inbounds [4 x i8], ptr %2, i64 %13
    <   %15 = load i32, ptr %14, align 4
    <   %.not2 = icmp eq i32 %15, 0
    <   br i1 %.not2, label %32, label %16
  in block %29 / %29:
    >   store i32 1, ptr %14, align 4
    <   store i32 1, ptr %14, align 4
  in block %21 / %21:
    >   store i32 0, ptr %14, align 4
    <   store i32 0, ptr %14, align 4

in function Doit:
  in block %6 / %6:
    >   %indvars.iv = phi i64 [ %indvars.iv.next, %20 ], [ -7, %0 ]
    >   %7 = trunc i64 %indvars.iv to i32
    >   %8 = add i32 %7, -1
    >   %or.cond = icmp ult i32 %8, 8
    >   br i1 %or.cond, label %9, label %11
    <   %indvars.iv = phi i64 [ %indvars.iv.next, %20 ], [ -7, %0 ]
    <   %7 = add nsw i64 %indvars.iv, -1
    <   %8 = trunc nsw i64 %7 to i32
    <   %or.cond = icmp ult i32 %8, 8
    <   br i1 %or.cond, label %9, label %11

in function Queens:
  in block %2 / %2:
    >   %.01 = phi i32 [ 1, %1 ], [ %3, %2 ]
    <   %.01 = phi i32 [ 1, %1 ], [ %3, %2 ]
        call void @Doit()
    >   %3 = add nuw nsw i32 %.01, 1
    >   %exitcond.not = icmp eq i32 %3, 51
    >   br i1 %exitcond.not, label %4, label %2, !llvm.loop !7
    <   %3 = add nuw nsw i32 %.01, 1
    <   %exitcond = icmp ne i32 %3, 51
    <   br i1 %exitcond, label %2, label %4, !llvm.loop !7

in function main:
  in block %1 / %1:
    >   %.01 = phi i32 [ 0, %0 ], [ %2, %1 ]
    <   %.01 = phi i32 [ 0, %0 ], [ %2, %1 ]
        call void @Queens(i32 noundef %.01)
    >   %2 = add nuw nsw i32 %.01, 1
    >   %exitcond.not = icmp eq i32 %2, 100
    >   br i1 %exitcond.not, label %3, label %1, !llvm.loop !7
    <   %2 = add nuw nsw i32 %.01, 1
    <   %exitcond = icmp ne i32 %2, 100
    <   br i1 %exitcond, label %1, label %3, !llvm.loop !7"
instcombine,loop-unroll,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\instcombine__then__loop-unroll.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\loop-unroll__then__instcombine.ll,
simplifycfg,early-cse,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\simplifycfg__then__early-cse.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\early-cse__then__simplifycfg.ll,
simplifycfg,gvn,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\simplifycfg__then__gvn.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\gvn__then__simplifycfg.ll,
simplifycfg,licm,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\simplifycfg__then__licm.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\licm__then__simplifycfg.ll,
simplifycfg,indvars,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\simplifycfg__then__indvars.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\indvars__then__simplifycfg.ll,
simplifycfg,loop-unroll,false,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\simplifycfg__then__loop-unroll.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\loop-unroll__then__simplifycfg.ll,"in function Queens:
  in block %1 / %1:
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   call void @Doit()
    >   %2 = add nsw i32 %0, 1
    >   %3 = call i32 (ptr, ...) @printf(ptr noundef nonnull dereferenceable(1) @.str.1, i32 noundef %2) #3
    >   ret void
    <   br label %2"
early-cse,gvn,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\early-cse__then__gvn.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\gvn__then__early-cse.ll,
early-cse,licm,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\early-cse__then__licm.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\licm__then__early-cse.ll,
early-cse,indvars,false,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\early-cse__then__indvars.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\indvars__then__early-cse.ll,"in function Try:
  in block %6 / %6:
    <   %7 = sext i32 %0 to i64"
early-cse,loop-unroll,true,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\early-cse__then__loop-unroll.ll,results\paper_round2\Stanford_Queens\round_003\analysis\Stanford_Queens\commutativity\loop-unroll__then__early-cse.ll,
