pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,simplifycfg,true,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\instcombine__then__simplifycfg.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\simplifycfg__then__instcombine.ll,
instcombine,early-cse,true,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\instcombine__then__early-cse.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\early-cse__then__instcombine.ll,
instcombine,gvn,true,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\instcombine__then__gvn.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\gvn__then__instcombine.ll,
instcombine,sccp,true,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\instcombine__then__sccp.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\sccp__then__instcombine.ll,
instcombine,loop-simplify,true,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\instcombine__then__loop-simplify.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\loop-simplify__then__instcombine.ll,
instcombine,loop-rotate,false,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\instcombine__then__loop-rotate.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\loop-rotate__then__instcombine.ll,"in function Initarr:
  in block %1 / %1:
    >   %.01 = phi i32 [ 1, %0 ], [ %17, %16 ]
    <   %.01 = phi i32 [ 1, %0 ], [ %17, %16 ]
  in block %16 / %16:
    >   %18 = icmp samesign ult i32 %.01, 5000
    >   br i1 %18, label %1, label %19, !llvm.loop !7
    <   %18 = icmp samesign ult i32 %17, 5001
    <   br i1 %18, label %1, label %19, !llvm.loop !7

in function Quicksort:
  in block %9 / %9:
    >   %.01 = phi i32 [ %1, %3 ], [ %.23, %29 ]
    >   %.0 = phi i32 [ %2, %3 ], [ %.2, %29 ]
    <   %.01 = phi i32 [ %1, %3 ], [ %.23, %29 ]
    <   %.0 = phi i32 [ %2, %3 ], [ %.2, %29 ]
  in block %16 / %16:
    <   %.12.lcssa = phi i32 [ %.12, %10 ]
    <   %.lcssa = phi ptr [ %12, %10 ]
  in block %29 / %29:
    >   %.not3 = icmp sgt i32 %.23, %.2
    <   %.not1 = icmp sgt i32 %.23, %.2
  in block %30 / %30:
    >   %31 = icmp slt i32 %1, %.2
    >   br i1 %31, label %32, label %33
    <   %.23.lcssa = phi i32 [ %.23, %29 ]
    <   %.2.lcssa = phi i32 [ %.2, %29 ]
    <   %31 = icmp slt i32 %1, %.2.lcssa
    <   br i1 %31, label %32, label %33

in function main:
  in block %1 / %1:
    >   %.01 = phi i32 [ 0, %0 ], [ %3, %2 ]
    <   %.01 = phi i32 [ 0, %0 ], [ %3, %2 ]
  in block %2 / %2:
    >   %4 = icmp samesign ult i32 %.01, 99
    >   br i1 %4, label %1, label %5, !llvm.loop !7
    <   %4 = icmp samesign ult i32 %3, 100
    <   br i1 %4, label %1, label %5, !llvm.loop !7"
instcombine,licm,false,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\instcombine__then__licm.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\licm__then__instcombine.ll,"in function Quicksort:
  in block %9 / %9:
    >   %.01 = phi i32 [ %1, %3 ], [ %.23, %33 ]
    >   %.0 = phi i32 [ %2, %3 ], [ %.2, %33 ]
    <   %.01 = phi i32 [ %1, %3 ], [ %.23, %33 ]
    <   %.0 = phi i32 [ %2, %3 ], [ %.2, %33 ]
  in block %33 / %33:
    >   %.not4 = icmp sgt i32 %.23, %.2
    <   %.not1 = icmp sgt i32 %.23, %.2
  in block %34 / %34:
    >   %35 = icmp slt i32 %1, %.2
    >   br i1 %35, label %36, label %37
    <   %.23.lcssa = phi i32 [ %.23, %33 ]
    <   %.2.lcssa = phi i32 [ %.2, %33 ]
    <   %35 = icmp slt i32 %1, %.2.lcssa
    <   br i1 %35, label %36, label %37
  in block %17 / %17:
    >   %18 = getelementptr inbounds [4 x i8], ptr %0, i64 %11
    <   %.lcssa4 = phi i64 [ %11, %10 ]
    <   %.12.lcssa = phi i32 [ %.12, %10 ]
    <   %18 = getelementptr inbounds [4 x i8], ptr %0, i64 %.lcssa4"
instcombine,indvars,false,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\instcombine__then__indvars.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\indvars__then__instcombine.ll,"in function Initarr:
  in block %1 / %1:
    >   %indvars.iv = phi i64 [ %indvars.iv.next, %16 ], [ 1, %0 ]
    >   %exitcond.not = icmp eq i64 %indvars.iv, 5001
    >   br i1 %exitcond.not, label %17, label %2
    <   %indvars.iv = phi i64 [ %indvars.iv.next, %16 ], [ 1, %0 ]
    <   %exitcond = icmp ne i64 %indvars.iv, 5001
    <   br i1 %exitcond, label %2, label %17

in function Quicksort:
  in block %9 / %9:
    >   %.01 = phi i32 [ %1, %3 ], [ %.23, %31 ]
    >   %.0 = phi i32 [ %2, %3 ], [ %.2, %31 ]
    <   %.01 = phi i32 [ %1, %3 ], [ %.23, %31 ]
    <   %.0 = phi i32 [ %2, %3 ], [ %.2, %31 ]
  in block %31 / %31:
    >   %.not4 = icmp sgt i32 %.23, %.2
    <   %.not1 = icmp sgt i32 %.23, %.2
  in block %32 / %32:
    >   %33 = icmp slt i32 %1, %.2
    >   br i1 %33, label %34, label %35
    <   %.23.lcssa = phi i32 [ %.23, %31 ]
    <   %.2.lcssa = phi i32 [ %.2, %31 ]
    <   %33 = icmp slt i32 %1, %.2.lcssa
    <   br i1 %33, label %34, label %35
  in block %16 / %16:
    <   %.12.lcssa.wide = phi i64 [ %indvars.iv, %11 ]
    <   %.lcssa = phi ptr [ %12, %11 ]
    <   %17 = sext i32 %.0 to i64

in function main:
  in block %1 / %1:
    >   %.0 = phi i32 [ 0, %0 ], [ %4, %3 ]
    >   %exitcond.not = icmp eq i32 %.0, 100
    >   br i1 %exitcond.not, label %5, label %2
    <   %.0 = phi i32 [ 0, %0 ], [ %4, %3 ]
    <   %exitcond = icmp ne i32 %.0, 100
    <   br i1 %exitcond, label %2, label %5"
instcombine,loop-unroll,false,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\instcombine__then__loop-unroll.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\loop-unroll__then__instcombine.ll,"in function Quicksort:
  in block %9 / %9:
    >   %.01 = phi i32 [ %1, %3 ], [ %.23, %31 ]
    >   %.0 = phi i32 [ %2, %3 ], [ %.2, %31 ]
    <   %.01 = phi i32 [ %1, %3 ], [ %.23, %31 ]
    <   %.0 = phi i32 [ %2, %3 ], [ %.2, %31 ]
  in block %31 / %31:
    >   %.not3 = icmp sgt i32 %.23, %.2
    <   %.not1 = icmp sgt i32 %.23, %.2
  in block %32 / %32:
    >   %33 = icmp slt i32 %1, %.2
    >   br i1 %33, label %34, label %35
    <   %.23.lcssa = phi i32 [ %.23, %31 ]
    <   %.2.lcssa = phi i32 [ %.2, %31 ]
    <   %33 = icmp slt i32 %1, %.2.lcssa
    <   br i1 %33, label %34, label %35
  in block %17 / %17:
    <   %.12.lcssa = phi i32 [ %.12, %10 ]
    <   %.lcssa = phi ptr [ %12, %10 ]"
instcombine,reassociate,true,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\instcombine__then__reassociate.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\reassociate__then__instcombine.ll,
simplifycfg,early-cse,true,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\simplifycfg__then__early-cse.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\early-cse__then__simplifycfg.ll,
simplifycfg,gvn,true,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\simplifycfg__then__gvn.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\gvn__then__simplifycfg.ll,
simplifycfg,sccp,true,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\simplifycfg__then__sccp.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\sccp__then__simplifycfg.ll,
simplifycfg,loop-simplify,false,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\simplifycfg__then__loop-simplify.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\loop-simplify__then__simplifycfg.ll,"in function Quicksort:
  in block %.preheader / %17:
    >   %.1 = phi i32 [ %23, %22 ], [ %.0, %10 ]
    >   %18 = sext i32 %.1 to i64
    >   %19 = getelementptr inbounds i32, ptr %0, i64 %18
    >   %20 = load i32, ptr %19, align 4
    >   %21 = icmp slt i32 %8, %20
    >   br i1 %21, label %22, label %24
    <   br label %17
  in block %30 / %30:
    >   %.2 = phi i32 [ %29, %26 ], [ %.1, %24 ]
    <   %.2 = phi i32 [ %29, %26 ], [ %.1, %24 ]
  in block %26 / %26:
    >   store i32 %20, ptr %12, align 4
    >   store i32 %27, ptr %19, align 4
    <   store i32 %20, ptr %12, align 4
    <   store i32 %27, ptr %19, align 4
        %28 = add nsw i32 %.12, 1
    >   %29 = sub nsw i32 %.1, 1
    <   %29 = sub nsw i32 %.1, 1
  in block %24 / %24:
    >   %25 = icmp sle i32 %.12, %.1
    <   %25 = icmp sle i32 %.12, %.1"
simplifycfg,loop-rotate,false,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\simplifycfg__then__loop-rotate.ll,results\paper_full\Stanford_Quicksort\round_001\analysis\Stanford_Quicksort\commutativity\loop-rotate__then__simplifycfg.ll,"in function Quicksort:
  in block %16 / %17:
    >   %.1 = phi i32 [ %.0, %16 ], [ %22, %17 ]
    >   %18 = sext i32 %.1 to i64
    >   %19 = getelementptr inbounds i32, ptr %0, i64 %18
    >   %20 = load i32, ptr %19, align 4
    >   %21 = icmp slt i32 %8, %20
    >   %22 = sub nsw i32 %.1, 1
    >   br i1 %21, label %17, label %23, !llvm.loop !9
    <   %.1 = phi i32 [ %21, %16 ], [ %.0, %.preheader ]
    <   %17 = sext i32 %.1 to i64
    <   %18 = getelementptr inbounds i32, ptr %0, i64 %17
    <   %19 = load i32, ptr %18, align 4
    <   %20 = icmp slt i32 %8, %19
    <   %21 = sub nsw i32 %.1, 1
    <   br i1 %20, label %16, label %22, !llvm.loop !9
  in block %22 / %23:
    >   %.1.lcssa = phi i32 [ %.1, %17 ]
    >   %.lcssa2 = phi ptr [ %19, %17 ]
    >   %.lcssa1 = phi i32 [ %20, %17 ]
    <   %.1.lcssa = phi i32 [ %.1, %16 ]
    <   %.lcssa2 = phi ptr [ %18, %16 ]
    <   %.lcssa1 = phi i32 [ %19, %16 ]"
