round,edge_kind,enabler,enabled,prefix,reads_after_prefix,writes_after_prefix,new_writes_after_prefix,changed_writes_after_prefix
1,activation,mem2reg,instcombine,mem2reg,inst:main:%14;inst:main:%47;inst:main:%7,inst:main:%14;inst:main:%47;inst:main:%7,inst:main:%14;inst:main:%47;inst:main:%7,
1,expansion,mem2reg,simplifycfg,mem2reg,bb:main:bb13;bb:main:bb14;bb:main:bb15;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%14;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%24;inst:main:%25;inst:main:%27;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%41;inst:main:%46;inst:main:%47;inst:main:%50;inst:main:%7;inst:main:%9;inst:main:%storemerge;inst:main:bb0:1:br;inst:main:bb10:1:br;inst:main:bb11:1:br;inst:main:bb12:1:br;inst:main:bb13:1:br;inst:main:bb14:1:br;inst:main:bb15:1:store;inst:main:bb15:2:br;inst:main:bb1:1:br;inst:main:bb2:1:ret;inst:main:bb3:1:br;inst:main:bb4:1:call;inst:main:bb4:2:br;inst:main:bb5:1:call;inst:main:bb5:2:br;inst:main:bb7:1:br;inst:main:bb8:1:br;inst:main:bb9:1:br;loop:main:bb11;loop:main:bb3;loop:main:bb6,bb:main:bb13;bb:main:bb14;bb:main:bb15;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%41;inst:main:%43;inst:main:%46;inst:main:%47;inst:main:%5;inst:main:%50;inst:main:%7;inst:main:%8;inst:main:%9;inst:main:%storemerge;inst:main:bb0:1:br;inst:main:bb0:1:ret;inst:main:bb10:1:br;inst:main:bb11:1:br;inst:main:bb12:1:br;inst:main:bb12:1:store;inst:main:bb12:2:br;inst:main:bb13:1:br;inst:main:bb14:1:br;inst:main:bb15:1:store;inst:main:bb15:2:br;inst:main:bb1:1:br;inst:main:bb2:1:call;inst:main:bb2:1:ret;inst:main:bb2:2:br;inst:main:bb3:1:br;inst:main:bb3:1:call;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:call;inst:main:bb4:2:br;inst:main:bb5:1:br;inst:main:bb5:1:call;inst:main:bb5:2:br;inst:main:bb7:1:br;inst:main:bb8:1:br;inst:main:bb9:1:br;loop:main:bb1;loop:main:bb11;loop:main:bb3;loop:main:bb4;loop:main:bb6;loop:main:bb9,inst:main:%15;inst:main:%29;inst:main:%43;inst:main:%5;inst:main:%8;inst:main:bb2:1:call;inst:main:bb2:2:br;inst:main:bb3:1:br;inst:main:bb4:1:call;inst:main:bb4:2:br,inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%14;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%27;inst:main:%28;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%41;inst:main:%46;inst:main:%47;inst:main:%7;inst:main:%9;inst:main:bb1:1:br;inst:main:bb8:1:br
1,expansion,mem2reg,early-cse,mem2reg,inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%41;inst:main:%44;inst:main:%46;inst:main:%47;inst:main:%50,inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%41;inst:main:%42;inst:main:%44;inst:main:%45;inst:main:%46;inst:main:%47;inst:main:%48;inst:main:%50,inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%46,inst:main:%42;inst:main:%44;inst:main:%47;inst:main:%48;inst:main:%50
1,expansion,mem2reg,gvn,mem2reg,inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%41;inst:main:%44;inst:main:%46;inst:main:%47;inst:main:%50,inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%41;inst:main:%42;inst:main:%44;inst:main:%45;inst:main:%46;inst:main:%47;inst:main:%48;inst:main:%50,inst:main:%45;inst:main:%47;inst:main:%48,inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%41;inst:main:%42;inst:main:%44;inst:main:%46;inst:main:%50
1,expansion,mem2reg,sccp,mem2reg,inst:main:%25;inst:main:%41;inst:main:%44;inst:main:%47,inst:main:%25;inst:main:%41;inst:main:%44;inst:main:%47,inst:main:%25;inst:main:%41,inst:main:%44
1,expansion,mem2reg,loop-rotate,mem2reg,bb:main:bb13;bb:main:bb14;bb:main:bb15;inst:main:%.0;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%14;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%24;inst:main:%25;inst:main:%27;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%41;inst:main:%44;inst:main:%46;inst:main:%47;inst:main:%50;inst:main:%7;inst:main:%9;inst:main:%storemerge;inst:main:bb10:1:br;inst:main:bb11:1:br;inst:main:bb12:1:br;inst:main:bb13:1:br;inst:main:bb14:1:br;inst:main:bb15:1:store;inst:main:bb15:2:br;inst:main:bb3:1:br;inst:main:bb4:1:call;inst:main:bb4:2:br;inst:main:bb5:1:call;inst:main:bb5:2:br;inst:main:bb7:1:br;inst:main:bb9:1:br;loop:main:bb11;loop:main:bb3;loop:main:bb6,bb:main:._crit_edge;bb:main:.lr.ph;bb:main:bb13;bb:main:bb14;bb:main:bb15;inst:main:%.0;inst:main:%.0.lcssa;inst:main:%.02;inst:main:%.not31;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%40;inst:main:%41;inst:main:%42;inst:main:%43;inst:main:%44;inst:main:%46;inst:main:%47;inst:main:%50;inst:main:%7;inst:main:%8;inst:main:%9;inst:main:%storemerge;inst:main:%storemerge3;inst:main:._crit_edge:1:br;inst:main:.lr.ph:1:br;inst:main:bb10:1:br;inst:main:bb10:1:store;inst:main:bb10:2:br;inst:main:bb11:1:br;inst:main:bb12:1:br;inst:main:bb12:1:call;inst:main:bb12:2:br;inst:main:bb13:1:br;inst:main:bb14:1:br;inst:main:bb15:1:store;inst:main:bb15:2:br;inst:main:bb3:1:br;inst:main:bb3:1:call;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:call;inst:main:bb4:2:br;inst:main:bb5:1:br;inst:main:bb5:1:call;inst:main:bb5:2:br;inst:main:bb7:1:br;inst:main:bb9:1:br;loop:main:._crit_edge;loop:main:bb11;loop:main:bb3;loop:main:bb6,inst:main:%.0;inst:main:%.0.lcssa;inst:main:%.02;inst:main:%39;inst:main:%7;inst:main:%8;inst:main:%storemerge3;inst:main:bb10:1:br;inst:main:bb10:1:store;inst:main:bb10:2:br;inst:main:bb3:1:br;inst:main:bb3:1:call;inst:main:bb4:1:call;inst:main:bb4:2:br,inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%37;inst:main:%38;inst:main:%40;inst:main:%42;inst:main:%44;inst:main:%46;inst:main:%47;inst:main:%9;inst:main:bb11:1:br;inst:main:bb3:2:br
1,expansion,mem2reg,licm,mem2reg,,inst:main:%.0.lcssa,inst:main:%.0.lcssa,
1,expansion,mem2reg,indvars,mem2reg,inst:main:%.not1;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%24;inst:main:%25;inst:main:%27;inst:main:%29;inst:main:%3;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%41;inst:main:%44;inst:main:%46;inst:main:%47;inst:main:%7;inst:main:%9;inst:main:bb5:1:call,inst:main:%.0.lcssa;inst:main:%.not1;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%3;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%40;inst:main:%41;inst:main:%42;inst:main:%44;inst:main:%46;inst:main:%47;inst:main:%7;inst:main:%8;inst:main:%9;inst:main:%exitcond;inst:main:%exitcond1;inst:main:%umax;inst:main:bb5:1:call,inst:main:%.0.lcssa;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%3;inst:main:%46;inst:main:%7;inst:main:%8;inst:main:%9;inst:main:%exitcond1,inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%40;inst:main:%41;inst:main:%42;inst:main:%44;inst:main:%47
1,activation,mem2reg,loop-unroll,mem2reg,,inst:main:%.0.lcssa,inst:main:%.0.lcssa,
1,expansion,simplifycfg,mem2reg,simplifycfg,inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%14;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%28;inst:main:%3;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%38;inst:main:%39;inst:main:%4;inst:main:%40;inst:main:%42;inst:main:%46;inst:main:%47;inst:main:%48;inst:main:%49;inst:main:%5;inst:main:%52;inst:main:%7;inst:main:%9;inst:main:bb1:1:store;inst:main:bb1:2:br;inst:main:bb2:1:store;inst:main:bb2:2:call;inst:main:bb2:3:br;inst:main:bb8:1:store;inst:main:bb8:2:br,inst:main:%.0;inst:main:%.1;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%3;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%4;inst:main:%40;inst:main:%41;inst:main:%42;inst:main:%43;inst:main:%46;inst:main:%47;inst:main:%48;inst:main:%49;inst:main:%5;inst:main:%52;inst:main:%7;inst:main:%8;inst:main:%9;inst:main:bb1:1:br;inst:main:bb1:1:store;inst:main:bb1:2:br;inst:main:bb2:1:call;inst:main:bb2:1:store;inst:main:bb2:2:br;inst:main:bb2:2:call;inst:main:bb2:3:br;inst:main:bb8:1:br;inst:main:bb8:1:store;inst:main:bb8:2:br,inst:main:%15;inst:main:%43;inst:main:%47;inst:main:%48;inst:main:%8;inst:main:bb1:1:br;inst:main:bb1:1:store;inst:main:bb1:2:br;inst:main:bb2:1:call;inst:main:bb2:1:store;inst:main:bb2:2:br;inst:main:bb2:2:call;inst:main:bb2:3:br;inst:main:bb8:1:br;inst:main:bb8:1:store;inst:main:bb8:2:br,inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%14;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%41;inst:main:%46;inst:main:%5;inst:main:%7;inst:main:%9
