pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,simplifycfg,true,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\instcombine__then__simplifycfg.ll,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\simplifycfg__then__instcombine.ll,
instcombine,early-cse,true,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\instcombine__then__early-cse.ll,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\early-cse__then__instcombine.ll,
instcombine,gvn,true,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\instcombine__then__gvn.ll,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\gvn__then__instcombine.ll,
instcombine,loop-rotate,false,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\instcombine__then__loop-rotate.ll,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\loop-rotate__then__instcombine.ll,"in function Proc0:
  in block %22 / %22:
    >   %23 = phi i32 [ %.pre, %.lr.ph ], [ %28, %22 ]
    >   %24 = mul nsw i32 %23, 5
    >   %25 = add nsw i32 %24, -3
    >   store i32 %25, ptr %2, align 4
    <   %23 = phi i32 [ %.pre, %.lr.ph ], [ %28, %22 ]
    <   %24 = mul nsw i32 %23, 5
    <   %25 = add nsw i32 %24, -3
    <   store i32 %25, ptr %2, align 4
        %26 = call i32 @Proc7(i32 noundef %23, i32 noundef 3, ptr noundef nonnull %2)
        %27 = load i32, ptr %1, align 4
        %28 = add nsw i32 %27, 1
        store i32 %28, ptr %1, align 4
    >   %29 = icmp slt i32 %27, 2
    >   br i1 %29, label %22, label %._crit_edge, !llvm.loop !7
    <   %29 = icmp slt i32 %28, 3
    <   br i1 %29, label %22, label %._crit_edge, !llvm.loop !7
  in block %30 / %30:
    >   %.lcssa = phi i32 [ %28, %._crit_edge ], [ %.pre, %16 ]
    <   %.lcssa = phi i32 [ %split, %._crit_edge ], [ %.pre, %16 ]
        %31 = load i32, ptr %2, align 4
        %32 = call i32 @Proc8(ptr noundef nonnull @Array1Glob, ptr noundef nonnull @Array2Glob, i32 noundef %.lcssa, i32 noundef %31)
        %33 = load ptr, ptr @PtrGlb, align 8
        %34 = call i32 @Proc1(ptr noundef %33)
        %35 = load i8, ptr @Char2Glob, align 1
    >   %.not11 = icmp slt i8 %35, 65
    >   br i1 %.not11, label %46, label %.lr.ph4
    <   %.not11 = icmp sgt i8 65, %35
    <   br i1 %.not11, label %46, label %.lr.ph4

in function Func2:
  in block %5 / %5:
    >   br i1 %11, label %12, label %5, !llvm.loop !7
    <   %spec.select = select i1 %11, i32 2, i32 1
    <   %12 = icmp samesign ult i32 %spec.select, 2
    <   br i1 %12, label %5, label %13, !llvm.loop !7"
instcombine,licm,false,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\instcombine__then__licm.ll,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\licm__then__instcombine.ll,"in function Proc0:
  in block %31 / %31:
    <   %.lcssa = phi i32 [ %23, %22 ]"
instcombine,indvars,false,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\instcombine__then__indvars.ll,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\indvars__then__instcombine.ll,"in function Proc0:
  in block %31 / %31:
    <   %.lcssa = phi i32 [ %23, %22 ]"
instcombine,loop-unroll,false,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\instcombine__then__loop-unroll.ll,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\loop-unroll__then__instcombine.ll,"in function Proc0:
  in block %31 / %31:
    <   %.lcssa = phi i32 [ %23, %22 ]"
instcombine,reassociate,false,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\instcombine__then__reassociate.ll,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\reassociate__then__instcombine.ll,"in function Proc2:
  in block %3 / %3:
    >   %7 = sub i32 %5, %6
    >   store i32 %7, ptr %0, align 4
    <   %.neg = sub i32 0, %6
    <   %7 = add i32 %5, %.neg
    <   store i32 %7, ptr %0, align 4"
simplifycfg,early-cse,true,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\simplifycfg__then__early-cse.ll,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\early-cse__then__simplifycfg.ll,
simplifycfg,gvn,true,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\simplifycfg__then__gvn.ll,results\paper_full\Dhrystone_dry\round_007\analysis\Dhrystone_dry\commutativity\gvn__then__simplifycfg.ll,
