pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,simplifycfg,true,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\instcombine__then__simplifycfg.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\simplifycfg__then__instcombine.ll,
instcombine,early-cse,true,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\instcombine__then__early-cse.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\early-cse__then__instcombine.ll,
instcombine,gvn,true,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\instcombine__then__gvn.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\gvn__then__instcombine.ll,
instcombine,loop-simplify,true,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\instcombine__then__loop-simplify.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\loop-simplify__then__instcombine.ll,
instcombine,loop-rotate,false,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\instcombine__then__loop-rotate.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\loop-rotate__then__instcombine.ll,"in function main:
  in block %.preheader:
    >   %4 = phi i32 [ %38, %36 ], [ 0, %.preheader.preheader ]
    <   %4 = phi i32 [ %38, %36 ], [ 0, %.preheader.preheader ]
  in block %36 / %36:
    <   %.lcssa = phi i32 [ %34, %._crit_edge ]"
instcombine,licm,false,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\instcombine__then__licm.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\licm__then__instcombine.ll,"in function main:
  in block %.preheader:
    >   %4 = phi i32 [ %38, %36 ], [ 0, %.preheader.preheader ]
    <   %4 = phi i32 [ %38, %36 ], [ 0, %.preheader.preheader ]
  in block %36 / %36:
    <   %.lcssa = phi i32 [ %34, %._crit_edge ]"
instcombine,indvars,false,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\instcombine__then__indvars.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\indvars__then__instcombine.ll,"in function main:
  in block %.preheader:
    >   %4 = phi i32 [ %38, %36 ], [ 0, %.preheader.preheader ]
    <   %4 = phi i32 [ %38, %36 ], [ 0, %.preheader.preheader ]
  in block %36 / %36:
    <   %.lcssa = phi i32 [ %34, %._crit_edge ]"
instcombine,loop-unroll,false,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\instcombine__then__loop-unroll.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\loop-unroll__then__instcombine.ll,"in function main:
  in block %14 / %14:
    >   %.not31 = icmp samesign ugt i32 %5, 20480000
    >   br i1 %.not31, label %._crit_edge, label %.lr.ph.preheader
    <   %16 = shl nuw i32 %5, 1
    <   %.not31 = icmp samesign ugt i32 %16, 40960000
    <   br i1 %.not31, label %._crit_edge, label %.lr.ph.preheader
  in block %87 / %87:
    <   %.lcssa.2 = phi i32 [ %85, %._crit_edge.2 ]
  in block %.preheader.1:
    <   %.lcssa = phi i32 [ %29, %._crit_edge ]"
simplifycfg,early-cse,true,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\simplifycfg__then__early-cse.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\early-cse__then__simplifycfg.ll,
simplifycfg,gvn,true,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\simplifycfg__then__gvn.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\gvn__then__simplifycfg.ll,
simplifycfg,loop-simplify,false,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\simplifycfg__then__loop-simplify.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\loop-simplify__then__simplifycfg.ll,"in function main:
  in block %.preheader.preheader / %.preheader:
    >   %4 = phi i32 [ %38, %36 ], [ 0, %2 ]
    >   %5 = lshr exact i32 40960000, %4
    >   %6 = lshr exact i32 5120000, %4
    >   %7 = or disjoint i32 %6, 4
    >   %8 = zext nneg i32 %7 to i64
    >   call void @llvm.memset.p0.i64(ptr noundef nonnull align 4 dereferenceable(1) %3, i8 -1, i64 %8, i1 false)"
simplifycfg,loop-rotate,false,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\simplifycfg__then__loop-rotate.ll,results\paper_full\BenchmarkGame_nsieve-bits\round_008\analysis\BenchmarkGame_nsieve-bits\commutativity\loop-rotate__then__simplifycfg.ll,"in function main:
  in block %.preheader.preheader / %.preheader:
    >   %4 = phi i32 [ %38, %36 ], [ 0, %2 ]
    >   %5 = lshr exact i32 40960000, %4
    >   %6 = lshr exact i32 5120000, %4
    >   %7 = or disjoint i32 %6, 4
    >   %8 = zext nneg i32 %7 to i64
    >   call void @llvm.memset.p0.i64(ptr noundef nonnull align 4 dereferenceable(1) %3, i8 -1, i64 %8, i1 false)"
